model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status,identity_value,delta_from_identity,fractional_change_over_abs_identity
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,cpres_shared_raw,10582.233706715986,10586.236870443718,,empirical,,,,EMPIRICAL,10586.236870443718,-4.0031637277315895,-0.0003781479459342382
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,mean_norm,201.5502962063931,201.5600363838156,,empirical,,,,EMPIRICAL,201.5600363838156,-0.00974017742248634,-4.832395149968545e-05
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,concept_rank_covariance_entropy,1.0673514543966796,1.072899367712585,,empirical,,,,EMPIRICAL,1.072899367712585,-0.005547913315905539,-0.005170954036196011
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,concept_rank_singular_entropy,15.95021391625226,29.46043642084407,,empirical,,,,EMPIRICAL,29.46043642084407,-13.510222504591809,-0.4585886750487157
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,concept_participation_ratio,1.01314040759863,1.0139070751645438,,empirical,,,,EMPIRICAL,1.0139070751645438,-0.0007666675659137034,-0.000756151707284697
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,cvp_within_ratio,0.9997503670821928,1.0,,empirical,,,,EMPIRICAL,1.0,-0.00024963291780721875,-0.00024963291780721875
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,raw,cpres_shared_ratio,0.9996218520540656,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0003781479459343817,-0.0003781479459343817
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,lfs_direct,0.4798516321129641,0.4561070964075558,,empirical,,,,EMPIRICAL,0.4561070964075558,0.0237445357054083,0.05205912359712838
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,ss_language,2738784.98406348,2668885.5623762123,,empirical,,,,EMPIRICAL,2668885.5623762123,69899.42168726772,0.026190490395187102
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,ss_concept,2968781.27345574,3182559.3798253057,,empirical,,,,EMPIRICAL,3182559.3798253057,-213778.1063695657,-0.06717175733616641
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,ss_residual,4276433.742480774,4132555.0577984806,,empirical,,,,EMPIRICAL,4132555.0577984806,143878.6846822938,0.034815914771851024
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,language_share_total,0.2743174062563583,0.2673162622572329,,empirical,,,,EMPIRICAL,0.2673162622572329,0.0070011439991254365,0.026190490395187335
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,concept_share_total,0.2973538935752946,0.3187659635241693,,empirical,,,,EMPIRICAL,0.3187659635241693,-0.02141206994887468,-0.06717175733616611
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,residual_share_total,0.428328700168347,0.4139177742185979,,empirical,,,,EMPIRICAL,0.4139177742185979,0.014410925949749132,0.03481591477185139
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,lfs_vc_reml,0.5296423152707282,0.5025024176072106,,empirical,,,,EMPIRICAL,0.5025024176072106,0.027139897663517654,0.05400948674585683
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,mexa_external,0.523611111111111,0.6516666666666668,,empirical,,,,EMPIRICAL,0.6516666666666668,-0.1280555555555558,-0.1965046888320549
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,aar10,-0.0887010569928822,-0.0394505209150198,,empirical,,,,EMPIRICAL,-0.0394505209150198,-0.049250536077862395,-1.2484128203009732
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,mean_alignment_margin,0.0575414681927629,0.1114435971630486,,empirical,,,,EMPIRICAL,0.1114435971630486,-0.05390212897028569,-0.4836718334874249
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,linear_cka,0.7226793350430687,0.7216191974393683,,empirical,,,,EMPIRICAL,0.7216191974393683,0.001060137603700384,0.001469109479712059
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,cvp_within_raw,1857.7474399837224,1875.670368621484,,empirical,,,,EMPIRICAL,1875.670368621484,-17.922928637761515,-0.009555478903755299
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,cpres_shared_raw,761.225967552754,816.0408666218731,,empirical,,,,EMPIRICAL,816.0408666218731,-54.814899069119065,-0.067171757336166
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,mean_norm,48.974458533206,48.93603887067327,,empirical,,,,EMPIRICAL,48.93603887067327,0.038419662532724885,0.0007850995589213758
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,concept_rank_covariance_entropy,59.78281436171784,87.13515912073592,,empirical,,,,EMPIRICAL,87.13515912073592,-27.35234475901808,-0.31390709599919614
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,concept_rank_singular_entropy,124.85040132104008,233.22657580359564,,empirical,,,,EMPIRICAL,233.22657580359564,-108.37617448255556,-0.46468192618761045
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=149,standardized,concept_participation_ratio,25.319915209579538,30.719612191682977,,empirical,,,,EMPIRICAL,30.719612191682977,-5.399696982103439,-0.17577360509666043
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,lfs_direct,0.4356628771564708,0.4352119568798813,,empirical,,,,EMPIRICAL,0.4352119568798813,0.00045092027658949485,0.0010360934929780643
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,ss_language,31814238.96975031,31814238.969750267,,empirical,,,,EMPIRICAL,31814238.969750267,4.470348358154297e-08,1.4051407492113233e-15
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,ss_concept,41210663.16879946,41286323.79473051,,empirical,,,,EMPIRICAL,41286323.79473051,-75660.6259310469,-0.0018325832618864381
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,ss_residual,21254861.37944481,21254861.379444808,,empirical,,,,EMPIRICAL,21254861.379444808,3.725290298461914e-09,1.7526768262363616e-16
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,language_share_total,0.337445044223919,0.3371744577314626,,empirical,,,,EMPIRICAL,0.3371744577314626,0.0002705864924564261,0.0008025118340130334
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,concept_share_total,0.4371103790574723,0.4375617424150855,,empirical,,,,EMPIRICAL,0.4375617424150855,-0.00045136335761319923,-0.001031542097629324
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,residual_share_total,0.2254445767186086,0.2252637998534518,,empirical,,,,EMPIRICAL,0.2252637998534518,0.00018077686515680091,0.0008025118340115349
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,lfs_vc_reml,0.4649612501069128,0.4644844944927547,,empirical,,,,EMPIRICAL,0.4644844944927547,0.00047675561415810863,0.001026418792900191
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,mexa_external,0.0797222222222222,0.1361111111111111,,empirical,,,,EMPIRICAL,0.1361111111111111,-0.056388888888888905,-0.4142857142857144
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,aar10,-0.0148654636295003,-0.0132201525012224,,empirical,,,,EMPIRICAL,-0.0132201525012224,-0.0016453111282779005,-0.12445477676038662
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,mean_alignment_margin,-0.005942969437933,-0.0047414728601121,,empirical,,,,EMPIRICAL,-0.0047414728601121,-0.0012014965778209003,-0.25340155122020336
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,linear_cka,0.6730164241289285,0.6730129821265827,,empirical,,,,EMPIRICAL,0.6730129821265827,3.44200234581038e-06,5.11431790651996e-06
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,cvp_within_raw,16016.80116621648,16036.201326711613,,empirical,,,,EMPIRICAL,16036.201326711613,-19.400160495131786,-0.001209772819627601
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,cpres_shared_raw,10566.836709948582,10586.236870443718,,empirical,,,,EMPIRICAL,10586.236870443718,-19.400160495135424,-0.0018325832618859845
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,mean_norm,201.51790854554645,201.5600363838156,,empirical,,,,EMPIRICAL,201.5600363838156,-0.04212783826915256,-0.0002090088840276437
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,concept_rank_covariance_entropy,1.048782614305991,1.072899367712585,,empirical,,,,EMPIRICAL,1.072899367712585,-0.024116753406594027,-0.02247811316918827
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,concept_rank_singular_entropy,4.719272404682274,29.46043642084407,,empirical,,,,EMPIRICAL,29.46043642084407,-24.741164016161797,-0.839809827075635
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,concept_participation_ratio,1.010194368506515,1.0139070751645438,,empirical,,,,EMPIRICAL,1.0139070751645438,-0.003712706658028919,-0.0036617819807859566
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,cvp_within_ratio,0.9987902271803722,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0012097728196277524,-0.0012097728196277524
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,raw,cpres_shared_ratio,0.998167416738114,1.0,,empirical,,,,EMPIRICAL,1.0,-0.001832583261885956,-0.001832583261885956
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,lfs_direct,0.5606679926162811,0.4561070964075558,,empirical,,,,EMPIRICAL,0.4561070964075558,0.10456089620872527,0.2292463700571205
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,ss_language,2961127.7773987623,2668885.5623762123,,empirical,,,,EMPIRICAL,2668885.5623762123,292242.21502254996,0.10949971746347767
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,ss_concept,2320300.476746907,3182559.3798253057,,empirical,,,,EMPIRICAL,3182559.3798253057,-862258.9030783987,-0.27093254207427514
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,ss_residual,4702571.745854326,4132555.0577984806,,empirical,,,,EMPIRICAL,4132555.0577984806,570016.688055845,0.13793323502857519
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,language_share_total,0.2965873174477929,0.2673162622572329,,empirical,,,,EMPIRICAL,0.2673162622572329,0.029271055190560002,0.10949971746347806
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,concept_share_total,0.2324018906998105,0.3187659635241693,,empirical,,,,EMPIRICAL,0.3187659635241693,-0.08636407282435882,-0.27093254207427503
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,residual_share_total,0.4710107918523966,0.4139177742185979,,empirical,,,,EMPIRICAL,0.4139177742185979,0.057093017633798704,0.1379332350285755
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,lfs_vc_reml,0.6225175449188347,0.5025024176072106,,empirical,,,,EMPIRICAL,0.5025024176072106,0.12001512731162411,0.23883492517927732
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,mexa_external,0.2977777777777777,0.6516666666666668,,empirical,,,,EMPIRICAL,0.6516666666666668,-0.35388888888888914,-0.5430520034100599
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,aar10,-0.1925756307597232,-0.0394505209150198,,empirical,,,,EMPIRICAL,-0.0394505209150198,-0.1531251098447034,-3.881447096086502
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,mean_alignment_margin,-0.0440854529820721,0.1114435971630486,,empirical,,,,EMPIRICAL,0.1114435971630486,-0.1555290501451207,-1.3955853373753941
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,linear_cka,0.7265916991936715,0.7216191974393683,,empirical,,,,EMPIRICAL,0.7216191974393683,0.0049725017543031935,0.006890755916621788
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,cvp_within_raw,1800.7364673336508,1875.670368621484,,empirical,,,,EMPIRICAL,1875.670368621484,-74.93390128783312,-0.039950463866902944
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,cpres_shared_raw,594.9488401915148,816.0408666218731,,empirical,,,,EMPIRICAL,816.0408666218731,-221.09202643035826,-0.27093254207427475
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,mean_norm,49.12255713225004,48.93603887067327,,empirical,,,,EMPIRICAL,48.93603887067327,0.1865182615767651,0.0038114703576578824
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,concept_rank_covariance_entropy,22.060127086116964,87.13515912073592,,empirical,,,,EMPIRICAL,87.13515912073592,-65.07503203461896,-0.7468286360096034
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,concept_rank_singular_entropy,33.0315452677825,233.22657580359564,,empirical,,,,EMPIRICAL,233.22657580359564,-200.19503053581315,-0.858371434927729
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=37,standardized,concept_participation_ratio,13.583702872994005,30.719612191682977,,empirical,,,,EMPIRICAL,30.719612191682977,-17.135909318688974,-0.557816589993553
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,lfs_direct,0.4361426128150444,0.4352119568798813,,empirical,,,,EMPIRICAL,0.4352119568798813,0.0009306559351631161,0.002138396982093894
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,ss_language,31814238.969750263,31814238.969750267,,empirical,,,,EMPIRICAL,31814238.969750267,-3.725290298461914e-09,-1.1709506243427694e-16
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,ss_concept,41130339.32863711,41286323.79473051,,empirical,,,,EMPIRICAL,41286323.79473051,-155984.46609339863,-0.00377811468196903
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,ss_residual,21254861.379444804,21254861.379444808,,empirical,,,,EMPIRICAL,21254861.379444808,-3.725290298461914e-09,-1.7526768262363616e-16
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.3377327835341366,0.3371744577314626,,empirical,,,,EMPIRICAL,0.3371744577314626,0.000558325802674009,0.001655895901577097
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.4366304032094604,0.4375617424150855,,empirical,,,,EMPIRICAL,0.4375617424150855,-0.0009313392056251035,-0.0021284749450092566
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.2256368132564028,0.2252637998534518,,empirical,,,,EMPIRICAL,0.2252637998534518,0.00037301340295101126,0.0016558959015770835
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.4654676231816407,0.4644844944927547,,empirical,,,,EMPIRICAL,0.4644844944927547,0.0009831286888860036,0.002116601739224126
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0444444444444444,0.1361111111111111,,empirical,,,,EMPIRICAL,0.1361111111111111,-0.0916666666666667,-0.6734693877551023
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.0165489599462444,-0.0132201525012224,,empirical,,,,EMPIRICAL,-0.0132201525012224,-0.0033288074450220015,-0.251797961083596
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0069195301460762,-0.0047414728601121,,empirical,,,,EMPIRICAL,-0.0047414728601121,-0.0021780572859641002,-0.4593630186702378
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.6730138719754564,0.6730129821265827,,empirical,,,,EMPIRICAL,0.6730129821265827,8.898488736974741e-07,1.322186788857675e-06
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,15996.205309764588,16036.201326711613,,empirical,,,,EMPIRICAL,16036.201326711613,-39.996016947025055,-0.0024941079331801236
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,10546.240853496694,10586.236870443718,,empirical,,,,EMPIRICAL,10586.236870443718,-39.996016947023236,-0.0037781146819688364
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,mean_norm,201.47644485529943,201.5600363838156,,empirical,,,,EMPIRICAL,201.5600363838156,-0.08359152851616614,-0.00041472272984208577
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.0276598778631787,1.072899367712585,,empirical,,,,EMPIRICAL,1.072899367712585,-0.0452394898494064,-0.04216564126219658
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,1.951025792181092,29.46043642084407,,empirical,,,,EMPIRICAL,29.46043642084407,-27.509410628662977,-0.9337747152041276
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.0062604300802456,1.0139070751645438,,empirical,,,,EMPIRICAL,1.0139070751645438,-0.0076466450842982425,-0.007541761243807567
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.9975058920668198,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0024941079331801674,-0.0024941079331801674
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.9962218853180312,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0037781146819687583,-0.0037781146819687583
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.6674985632871544,0.4561070964075558,,empirical,,,,EMPIRICAL,0.4561070964075558,0.2113914668795986,0.4634689276807681
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,ss_language,3211874.48922541,2668885.5623762123,,empirical,,,,EMPIRICAL,2668885.5623762123,542988.9268491976,0.20345155839718865
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,1599932.8552102938,3182559.3798253057,,empirical,,,,EMPIRICAL,3182559.3798253057,-1582626.5246150119,-0.4972810671334227
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,5172192.655564302,4132555.0577984806,,empirical,,,,EMPIRICAL,4132555.0577984806,1039637.597765821,0.2515725944906498
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.3217021723983782,0.2673162622572329,,empirical,,,,EMPIRICAL,0.2673162622572329,0.0543859101411453,0.20345155839718748
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.1602496850170565,0.3187659635241693,,empirical,,,,EMPIRICAL,0.3187659635241693,-0.1585162785071128,-0.49728106713342335
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.5180481425845652,0.4139177742185979,,empirical,,,,EMPIRICAL,0.4139177742185979,0.10413036836596734,0.251572594490649
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.7463553484596278,0.5025024176072106,,empirical,,,,EMPIRICAL,0.5025024176072106,0.24385293085241722,0.48527712963767056
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.1733333333333333,0.6516666666666668,,empirical,,,,EMPIRICAL,0.6516666666666668,-0.4783333333333335,-0.7340153452685423
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.281671683642111,-0.0394505209150198,,empirical,,,,EMPIRICAL,-0.0394505209150198,-0.24222116272709118,-6.139872354255062
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.1243980683042045,0.1114435971630486,,empirical,,,,EMPIRICAL,0.1114435971630486,-0.2358416654672531,-2.116242399482159
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.7319697542653123,0.7216191974393683,,empirical,,,,EMPIRICAL,0.7216191974393683,0.01035055682594399,0.014343516445616267
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,1736.442438660151,1875.670368621484,,empirical,,,,EMPIRICAL,1875.670368621484,-139.22792996133285,-0.07422835711994417
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,410.239193643665,816.0408666218731,,empirical,,,,EMPIRICAL,816.0408666218731,-405.8016729782081,-0.4972810671334227
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,49.124500070638376,48.93603887067327,,empirical,,,,EMPIRICAL,48.93603887067327,0.18846119996510424,0.003851173987808126
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,7.373046112098091,87.13515912073592,,empirical,,,,EMPIRICAL,87.13515912073592,-79.76211300863783,-0.915383799301016
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,8.592213673820678,233.22657580359564,,empirical,,,,EMPIRICAL,233.22657580359564,-224.63436212977496,-0.9631593713357248
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,6.032569536394004,30.719612191682977,,empirical,,,,EMPIRICAL,30.719612191682977,-24.687042655288973,-0.803624814702991
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,lfs_direct,0.435938552646892,0.4352119568798813,,empirical,,,,EMPIRICAL,0.4352119568798813,0.0007265957670107293,0.001669521610159415
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,ss_language,31814238.96975031,31814238.969750267,,empirical,,,,EMPIRICAL,31814238.969750267,4.470348358154297e-08,1.4051407492113233e-15
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,ss_concept,41164484.23925131,41286323.79473051,,empirical,,,,EMPIRICAL,41286323.79473051,-121839.5554791987,-0.0029510875340940245
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,ss_residual,21254861.3794448,21254861.379444808,,empirical,,,,EMPIRICAL,21254861.379444808,-7.450580596923828e-09,-3.505353652472723e-16
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,language_share_total,0.3376104083135019,0.3371744577314626,,empirical,,,,EMPIRICAL,0.3371744577314626,0.0004359505820393239,0.0012929525711183319
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,concept_share_total,0.4368345364238464,0.4375617424150855,,empirical,,,,EMPIRICAL,0.4375617424150855,-0.0007272059912390993,-0.0016619505791921996
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,residual_share_total,0.2255550552626517,0.2252637998534518,,empirical,,,,EMPIRICAL,0.2252637998534518,0.0002912554091999142,0.0012929525711161496
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,lfs_vc_reml,0.4652526209116553,0.4644844944927547,,empirical,,,,EMPIRICAL,0.4644844944927547,0.0007681264189006165,0.00165371810686481
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,mexa_external,0.0566666666666666,0.1361111111111111,,empirical,,,,EMPIRICAL,0.1361111111111111,-0.0794444444444445,-0.5836734693877556
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,aar10,-0.0157682270729126,-0.0132201525012224,,empirical,,,,EMPIRICAL,-0.0132201525012224,-0.0025480745716901995,-0.19274169276448153
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,mean_alignment_margin,-0.0064941041969375,-0.0047414728601121,,empirical,,,,EMPIRICAL,-0.0047414728601121,-0.0017526313368254002,-0.36963858879579536
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,linear_cka,0.6730143434682718,0.6730129821265827,,empirical,,,,EMPIRICAL,0.6730129821265827,1.3613416891544716e-06,2.022756953146597e-06
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,cvp_within_raw,16004.960415050284,16036.201326711613,,empirical,,,,EMPIRICAL,16036.201326711613,-31.240911661328937,-0.0019481491298871843
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,cpres_shared_raw,10554.995958782389,10586.236870443718,,empirical,,,,EMPIRICAL,10586.236870443718,-31.240911661328937,-0.002951087534093641
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,mean_norm,201.49605915169613,201.5600363838156,,empirical,,,,EMPIRICAL,201.5600363838156,-0.06397723211946982,-0.0003174103024948993
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,concept_rank_covariance_entropy,1.0362102178056465,1.072899367712585,,empirical,,,,EMPIRICAL,1.072899367712585,-0.03668914990693861,-0.03419626389114168
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,concept_rank_singular_entropy,2.660165497618604,29.46043642084407,,empirical,,,,EMPIRICAL,29.46043642084407,-26.800270923225465,-0.9097037986940185
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,concept_participation_ratio,1.0079317405010788,1.0139070751645438,,empirical,,,,EMPIRICAL,1.0139070751645438,-0.005975334663465004,-0.005893375053621443
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,cvp_within_ratio,0.9980518508701128,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0019481491298871667,-0.0019481491298871667
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,raw,cpres_shared_ratio,0.9970489124659064,1.0,,empirical,,,,EMPIRICAL,1.0,-0.002951087534093566,-0.002951087534093566
Qwen3-4B-Base,17,13,300,2560,rank,concept_main_effect_projection,rank=16,standardized,lfs_direct,0.6217595230149868,0.4561070964075558,,empirical,,,,EMPIRICAL,0.4561070964075558,0.165652426607431,0.36318756693803295
