model,layer,n_languages,n_concepts,raw_lfs,depth_from_layer0,analytic_null,excess_over_null,var_language_share_total,var_concept_share_total,residual_share_total
Falcon3-7B-Base,15,128,300,0.8375070480431575,0.12921507488112915,0.2981220657276995,0.539384982315458,0.5321476466682581,0.10324718124587799,0.3646051720858639
Falcon3-7B-Base,16,128,300,0.8373755380283184,0.12934658489596818,0.2981220657276995,0.5392534723006189,0.529561995783401,0.10284481780743526,0.3675931864091638
Falcon3-7B-Base,17,128,300,0.8529368388054912,0.1137852841187954,0.2981220657276995,0.5548147730777917,0.5618882097507787,0.09688062773745064,0.3412311625117707
Falcon3-7B-Base,18,128,300,0.8511835752082338,0.11553854771605276,0.2981220657276995,0.5530615094805343,0.5580827549499997,0.09757223088953577,0.3443450141604645
Falcon3-7B-Base,19,128,300,0.8620827850681657,0.1046393378561209,0.2981220657276995,0.5639607193404662,0.5820341789360229,0.09311464553563253,0.3248511755283446
Falcon3-7B-Base,20,128,300,0.9108506077997154,0.055871515124571225,0.2981220657276995,0.6127285420720159,0.6753041681249389,0.06609531313162939,0.2586005187434317
Falcon3-7B-Base,21,128,300,0.9267767249608452,0.03994539796344143,0.2981220657276995,0.6286546592331457,0.6998262004442293,0.05529224566672138,0.24488155388904936
Falcon3-7B-Base,22,128,300,0.9198521693080629,0.0468699536162237,0.2981220657276995,0.6217301035803634,0.6747128302100919,0.05878854394835434,0.2664986258415538
Falcon3-7B-Base,23,128,300,0.9470281020850088,0.019694020839277848,0.2981220657276995,0.6489060363573093,0.7359909792485357,0.041167562961725405,0.2228414577897388
Falcon3-7B-Base,24,128,300,0.9651669747740008,0.00155514815028579,0.2981220657276995,0.6670449090463013,0.7909303367733439,0.028544798043141695,0.18052486518351443
Falcon3-7B-Base,25,128,300,0.9690955488944003,-0.002373425970113696,0.2981220657276995,0.6709734831667008,0.7994278105268163,0.02549374797053659,0.17507844150264704
Falcon3-7B-Base,26,128,300,0.9693005462613066,-0.002578423337019964,0.2981220657276995,0.6711784805336071,0.7925737158439736,0.02510220407685297,0.18232408007917345
Falcon3-7B-Base,27,128,300,0.9682371471735006,-0.0015150242492140142,0.2981220657276995,0.6701150814458011,0.7788983023764852,0.025551624638050913,0.19555007298546398
Falcon3-7B-Base,28,128,300,0.9619788489211218,0.004743274003164766,0.2981220657276995,0.6638567831934223,0.752097931857287,0.029725839736838535,0.21817622840587442
Mistral-7B-v0.3,0,128,300,0.956449142490697,0.0,0.2981220657276995,0.6583270767629975,0.6537803231890954,0.029769166422637355,0.31645051038826727
Mistral-7B-v0.3,1,128,300,0.793012258547403,0.16343688394329403,0.2981220657276995,0.4948901928197035,0.5727160063069632,0.14948721329525763,0.27779678039777916
Mistral-7B-v0.3,2,128,300,0.7443149887253558,0.21213415376534117,0.2981220657276995,0.44619292299765634,0.4823848189797345,0.1657074890978196,0.35190769192244586
Mistral-7B-v0.3,3,128,300,0.8406586499878103,0.11579049250288675,0.2981220657276995,0.5425365842601108,0.57077100888492,0.10818591244479726,0.32104307867028264
Mistral-7B-v0.3,4,128,300,0.8326067551855983,0.12384238730509867,0.2981220657276995,0.5344846894578988,0.5221810312642594,0.10498302669231917,0.3728359420434214
Mistral-7B-v0.3,5,128,300,0.8517030274926967,0.10474611499800035,0.2981220657276995,0.5535809617649972,0.5515992291659368,0.0960434483407682,0.35235732249329493
Mistral-7B-v0.3,6,128,300,0.8411414520335819,0.11530769045711509,0.2981220657276995,0.5430193863058824,0.5362026914227898,0.1012676057863677,0.3625297027908425
Mistral-7B-v0.3,7,128,300,0.8299552839219845,0.12649385856871254,0.2981220657276995,0.531833218194285,0.5327721341535883,0.1091565871577019,0.3580712786887098
Mistral-7B-v0.3,8,128,300,0.8028886498192057,0.1535604926714913,0.2981220657276995,0.5047665840915062,0.5034478754959152,0.12359782456383961,0.37295429994024515
Mistral-7B-v0.3,9,128,300,0.8050063479157498,0.15144279457494725,0.2981220657276995,0.5068842821880503,0.513532346333769,0.12439100379056348,0.3620766498756675
Mistral-7B-v0.3,10,128,300,0.8247522961291424,0.13169684636155465,0.2981220657276995,0.5266302304014429,0.5404997932497971,0.11484823765179122,0.34465196909841167
Mistral-7B-v0.3,11,128,300,0.8145600387440795,0.14188910374661756,0.2981220657276995,0.51643797301638,0.5213101168670565,0.11867968384896296,0.3600101992839805
Mistral-7B-v0.3,12,128,300,0.8161717552058848,0.1402773872848122,0.2981220657276995,0.5180496894781853,0.5242093120524465,0.11806887107361767,0.35772181687393584
Mistral-7B-v0.3,13,128,300,0.8136659530245183,0.14278318946617874,0.2981220657276995,0.5155438872968188,0.519197599470044,0.11889914961981121,0.36190325091014486
Mistral-7B-v0.3,14,128,300,0.7979547946750913,0.15849434781560567,0.2981220657276995,0.49983272894739184,0.4965327177719563,0.12572398283992844,0.3777432993881153
Mistral-7B-v0.3,15,128,300,0.7843859726590838,0.17206316983161318,0.2981220657276995,0.4862639069313843,0.4819480301947725,0.13247911026129558,0.38557285954393195
Mistral-7B-v0.3,16,128,300,0.8105436144768097,0.14590552801388734,0.2981220657276995,0.5124215487491102,0.5269407737196736,0.12316708513972133,0.3498921411406051
Mistral-7B-v0.3,17,128,300,0.8067786481357304,0.1496704943549666,0.2981220657276995,0.5086565824080309,0.5229851771621297,0.12525356635273827,0.351761256485132
Mistral-7B-v0.3,18,128,300,0.817776528474207,0.13867261401649,0.2981220657276995,0.5196544627465075,0.5327426335865157,0.11870995160873007,0.3485474148047542
Mistral-7B-v0.3,19,128,300,0.87697803547089,0.07947110701980697,0.2981220657276995,0.5788559697431905,0.6291363827817996,0.08825488283181089,0.2826087343863895
Mistral-7B-v0.3,20,128,300,0.9158500501911121,0.040599092299584916,0.2981220657276995,0.6177279844634126,0.7093786696951434,0.06517898802089435,0.22544234228396223
Mistral-7B-v0.3,21,128,300,0.924050352295125,0.032398790195572014,0.2981220657276995,0.6259282865674255,0.7246708171821201,0.05956222313024734,0.21576695968763257
Mistral-7B-v0.3,22,128,300,0.9298903028088435,0.026558839681853463,0.2981220657276995,0.631768237081144,0.7390477440783756,0.055720995681566556,0.2052312602400579
Mistral-7B-v0.3,23,128,300,0.9323482475884737,0.024100894902223335,0.2981220657276995,0.6342261818607742,0.741596559822371,0.05381069464559906,0.2045927455320299
Mistral-7B-v0.3,24,128,300,0.9364977733332206,0.019951369157476417,0.2981220657276995,0.6383757076055211,0.7494194323597975,0.05081678143538717,0.19976378620481539
Mistral-7B-v0.3,25,128,300,0.9415848789261052,0.014864263564591806,0.2981220657276995,0.6434628131984057,0.762051216947386,0.04727700614018034,0.19067177691243373
Mistral-7B-v0.3,26,128,300,0.9439987310558241,0.01245041143487291,0.2981220657276995,0.6458766653281246,0.7648675599653303,0.04537458846410358,0.18975785157056613
Mistral-7B-v0.3,27,128,300,0.9456247721115676,0.010824370379129422,0.2981220657276995,0.6475027063838681,0.7640423733835079,0.043933893648299485,0.1920237329681926
Mistral-7B-v0.3,28,128,300,0.9494538286175112,0.00699531387318586,0.2981220657276995,0.6513317628898116,0.767321548408764,0.04084997639940082,0.1918284751918352
Mistral-7B-v0.3,29,128,300,0.9501079232108824,0.0063412192798145695,0.2981220657276995,0.6519858574831829,0.755719543945652,0.03968435226826817,0.20459610378607984
Mistral-7B-v0.3,30,128,300,0.9536118513836518,0.0028372911070452256,0.2981220657276995,0.6554897856559523,0.7596174461794457,0.036951351783029114,0.20343120203752513
Mistral-7B-v0.3,31,128,300,0.9596208111266683,-0.003171668635971292,0.2981220657276995,0.6614987453989688,0.7758584071984751,0.03264678381291817,0.19149480898860674
Mistral-7B-v0.3,32,128,300,0.9628251614843216,-0.00637601899362461,0.2981220657276995,0.6647030957566221,0.779565488477284,0.030099152271698203,0.19033535925101783
OLMo-2-0425-1B,0,128,300,0.9799398856675695,0.0,0.2981220657276995,0.68181781993987,0.741919126645415,0.015187648470686734,0.2428932248838982
OLMo-2-0425-1B,1,128,300,0.9736284182156962,0.006311467451873276,0.2981220657276995,0.6755063524879967,0.7324519419099922,0.019839104865643123,0.24770895322436468
OLMo-2-0425-1B,2,128,300,0.963888122710225,0.016051762957344562,0.2981220657276995,0.6657660569825254,0.6989443461156362,0.02618581126234906,0.27486984262201475
OLMo-2-0425-1B,3,128,300,0.9613563376341085,0.01858354803346096,0.2981220657276995,0.663234271906409,0.6931189379643325,0.02786131756723612,0.2790197444684313
OLMo-2-0425-1B,4,128,300,0.9541390142212176,0.025800871446351903,0.2981220657276995,0.6560169484935181,0.67133522218895,0.03226793435622463,0.29639684345482536
OLMo-2-0425-1B,5,128,300,0.9474524349418253,0.032487450725744216,0.2981220657276995,0.6493303692141258,0.6778769846598757,0.03759638335305058,0.28452663198707373
OLMo-2-0425-1B,6,128,300,0.9380551892751213,0.041884696392448184,0.2981220657276995,0.6399331235474218,0.6742722628766957,0.04452581061164251,0.28120192651166176
OLMo-2-0425-1B,7,128,300,0.9324221961590322,0.0475176895085373,0.2981220657276995,0.6343001304313327,0.6799706175478675,0.04928123890610838,0.27074814354602417
OLMo-2-0425-1B,8,128,300,0.9157245742287441,0.06421531143882542,0.2981220657276995,0.6176025085010446,0.6559166233388649,0.06036493314475499,0.28371844351638015
OLMo-2-0425-1B,9,128,300,0.9029097173197712,0.0770301683477983,0.2981220657276995,0.6047876515920717,0.6368644926403287,0.06848232158027744,0.2946531857793938
OLMo-2-0425-1B,10,128,300,0.9145728044929295,0.06536708117463996,0.2981220657276995,0.61645073876523,0.670369483419674,0.0626169777197973,0.26701353886052875
OLMo-2-0425-1B,11,128,300,0.9100480648486399,0.06989182081892964,0.2981220657276995,0.6119259991209404,0.6591635839492695,0.06515374544245037,0.2756826706082801
OLMo-2-0425-1B,12,128,300,0.9379831163812138,0.04195676928635572,0.2981220657276995,0.6398610506535143,0.7251060876412183,0.047942035483549826,0.22695187687523183
