checkpoint,arm,seed,profile_result_sha256,reference_grid_sha256,R1_concept_dominance,R2_mean_alignment_margin,R3_weak_language_tail,R4_within_concept_ratio,R4_shared_concept_ratio,R4_effective_rank_ratio,R4_passes_legacy_cvp_gate,lfs,ss_language,ss_concept,ss_residual,language_share_total,concept_share_total,residual_share_total,within_concept_spread,shared_concept_energy,language_energy,residual_energy,mean_vector_norm,effective_rank
ckpt_armD_seed0,D,0,b5bd502fe349fe63e297df4a49753dd11b392b1b79e4faee691bfdc31d933c67,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7455610957942409,0.01211506844045012,-0.44959720044726664,0.3573198244386665,0.3224549081760891,5.0357659047778975,False,0.25443890420575904,658738.3619112286,1930246.0701963776,1404615.5678923947,0.16494850809075232,0.4833348533143973,0.35171663859485036,5539.6864801299025,3534.9768508076218,2305.8374404581596,2004.7096293222805,111.78141531650604,206.37333357620489
ckpt_armD_seed1,D,1,9c3c9ad1c225f61b2291e050db9405153bf424d3a656cd75f680a7bbca073d4f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7423439358739492,0.015099025298546053,-0.4289755305307444,0.35531303481430737,0.3181518057321845,4.901239779290922,False,0.25765606412605085,668237.2636453956,1925287.0374883816,1400075.6988662216,0.16732703917402741,0.4820931083454483,0.35057985248052437,5508.574337477332,3487.8032239216273,2239.3403694775534,2020.7711135557045,111.84543262689377,200.86024867615083
ckpt_armD_seed2,D,2,676a5959813efe833a12bbdae83944b114b354003b8ee009ee6b869f519f421b,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7498879234650857,0.020780067307754533,-0.42354525280308536,0.30735560114811183,0.2670587949084605,5.360438078843181,False,0.25011207653491424,637806.2715559774,1912275.5973094918,1443518.1311345317,0.15970709924779078,0.47883503538398725,0.361457865368222,4765.069139242936,2927.6858061979156,2018.6340308639753,1837.3833330450211,102.55327748441618,219.67889228331512
ckpt_armE_cvp100_seed0,E_cvp100,0,e295bfde9decf88e563155ccea6dcec4281ef4f6f44146acef9b02e6a2377881,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7282103642351968,-0.019405311747237832,-0.4919828961331292,1.013410050779364,1.0074481045111754,2.853420232105041,True,0.2717896357648032,715724.661670719,1917652.6547847216,1360222.6835445596,0.1792179140802081,0.4801814540226166,0.3406006318971754,15711.341977595288,11044.352675482403,7301.908062328304,4666.989302112882,187.12333221001657,116.9374940234196
ckpt_armE_cvp100_seed1,E_cvp100,1,bd95cb32b60139a99da36ff9b541b1bbd8bec1c3b6eb26146286601329481ce1,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7191171400581593,-0.02137382854271692,-0.49673611085955094,1.0289052195675188,1.0186534797431814,2.672419159951926,True,0.28088285994184076,738235.3719882558,1890032.41245795,1365332.2155537945,0.18485461037366177,0.4732653276387094,0.34188006198762877,15951.570398108819,11167.193857444267,7339.610320531063,4784.376540664553,188.83649678808914,109.5197952368925
ckpt_armE_cvp100_seed2,E_cvp100,2,40b79e81056ab8b2ffd91d1db87bd8260288e8914f62f3d4ca31584dc9971ccd,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7312560125134209,-0.011842216013573837,-0.4821671414870458,1.0103413215220287,1.006658773823202,2.843777484749717,True,0.2687439874865791,701402.5525251717,1908525.8000494116,1383671.6474254169,0.17563164876932383,0.47789608374634707,0.34647226748432913,15663.766117496441,11035.699478899352,7176.109534248161,4628.066638597087,187.3114188863071,116.54231959430977
ckpt_armE_cvp10_seed0,E_cvp10,0,c74a775b0ad273f98276972919a7fd7f42d8382a49e0e6a4228d2d52f33156b1,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7295562634600926,-0.014224155813349333,-0.47243493700494926,0.9903501898080973,0.9861760833638378,2.8962727055650017,True,0.2704437365399074,710176.5196056889,1915791.1906906571,1367632.289703652,0.1778286557506233,0.47971534222021683,0.3424560020291598,15353.834805254986,10811.153860953382,7083.7776452715425,4542.680944301603,184.65359262015392,118.6936534571866
ckpt_armE_cvp10_seed1,E_cvp10,1,f621cc03c4733b18901d6c5de6d6a43f1689964d2e2922e6d2dd9e735580ffb0,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7165892489499799,-0.018448755450064726,-0.4996019123400562,0.951265504313822,0.945907063466386,2.79905511407498,True,0.2834107510500201,744314.3474314827,1881959.866492449,1367325.7860760672,0.18637678972142502,0.47124395695423915,0.34237925332433583,14747.887726463865,10369.696622955727,6768.640254249306,4378.191103508137,182.0439408211317,114.70952893324683
ckpt_armE_cvp10_seed2,E_cvp10,2,272968042ec5c975ac37a67fbea53d0d7f81ec7f1019443c8a9763b8bc0c77f9,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7304981978266079,-0.005668773658944572,-0.4588270786890036,0.9759558586035982,0.9704714920953117,2.8615158324261722,True,0.2695018021733922,699891.2709809393,1897090.512950297,1396618.2160687638,0.1752532229018778,0.4750326805264165,0.34971409657170566,15130.673154234522,10638.98911736288,6858.960470161506,4491.684036871642,183.6837730151427,117.26926401772917
ckpt_armE_cvp1k_seed0,E_cvp1k,0,0a66b3fb6df36a5172012ee781bd8ae8f0283751fef4aa96ec9a5acb75960fad,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7265190697018284,-0.01840715992488307,-0.4888074158282339,1.0137657577012944,1.0055348462325897,2.8284069439684316,True,0.27348093029817155,721520.174166211,1916763.1364088624,1355316.6894249253,0.18066911412415146,0.47995871805109747,0.339372167824751,15716.856658538063,11023.378196406642,7357.800050116408,4693.47846213142,188.00134239066045,115.91241149296351
ckpt_armE_cvp1k_seed1,E_cvp1k,1,f09c20b82dc250c8aac2da7459626d67a42995cbd7023fee6fa69c5d5d6959ff,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7144689721463036,-0.02522720541218251,-0.5129654149581556,1.043888703030189,1.0334773126005488,2.641539925678829,True,0.2855310278536965,749808.6756920494,1876206.0216537134,1367585.3026542373,0.18775257303987616,0.4698031905182576,0.3424442364418663,16183.865935849552,11329.703109629128,7384.625761232478,4854.162826220422,189.4595777288107,108.25431732633807
ckpt_armE_cvp1k_seed2,E_cvp1k,2,81eac2d879dab4f3e15ecb7f43e06d815583790c8c599c6bf4d421128ddef71b,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7394737808702475,-0.012865328190867597,-0.4805260128304834,1.0079805943827818,1.0009246897621245,2.8615845475804385,True,0.2605262191297525,682811.6430172219,1938082.504596974,1372705.8523858036,0.17097647311128356,0.4852971015116622,0.3437264253770542,15627.166725797122,10972.838427935212,7291.047129806971,4654.328297861912,187.1734370473939,117.27208006909478
ckpt_armE_seed0,E,0,b133059534dfb280b68008eaaabf4e1ca4e7ca29579bcafb4a009457eb64ec08,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7353558818353306,-0.012037553459453095,-0.4789458071106127,0.8763534097303397,0.8713037006797499,3.1426330356492387,False,0.2646441181646694,696565.4035058945,1935518.0462856137,1361516.5502084915,0.17442042355416026,0.484654959506614,0.34092461693922566,13586.492558383674,9551.842238493557,6115.706459184813,4034.6503198901178,173.62422049863665,128.78987388160695
ckpt_armE_seed1,E,1,b34ceb3e4ec7237023cc6629be812898df9bf814f9efc752c5c39dbe1ecd0a8f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7238196938545995,-0.012163516823925573,-0.48850942702784733,0.8810700957922949,0.8699103880568956,3.0045165379942302,False,0.27618030614540046,721128.0307097273,1889948.9167177826,1382523.0525724888,0.18057092115127393,0.47324442025184876,0.3461846585968773,13659.617418023012,9536.567768349538,5936.287785931229,4123.049649673472,172.87768136220734,123.12965007813541
ckpt_armE_seed2,E,2,98790ffe08d736d3da8bcbab1752aaf35d4837273a9170e2c4e851e203ed9921,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7379750767828037,-0.002611423214041992,-0.4582358544328382,0.8727570557806131,0.864082353865546,3.1115857924128765,False,0.26202492321719634,680107.0163675057,1915474.3810698476,1398018.6025626466,0.17029923286445955,0.47963601288808283,0.3500647542474576,13530.73670049261,9472.676770167287,6083.32705397092,4058.059930325326,173.65184905544098,127.5175107086167
ckpt_armF_seed0,F,0,849b5dfda47ee5f8ad64609140bc81d31a7f4cbfbc3905c2565791dd9bc237c5,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7866550466499704,-0.013520632326944918,-0.5527932345282728,0.9920395473062849,0.9708209987105479,3.159348501203496,True,0.2133449533500296,564716.0962147011,2082246.4278445665,1346637.4759407307,0.14140527248965878,0.5213958403056309,0.33719888720471036,15380.025657966607,10642.820653998662,3534.361059679282,4737.205003967943,168.90038580137727,129.47489904241462
ckpt_armF_seed1,F,1,0784990cea67d2296a79d91f96465cf812bf548e3fcbbd29ac4cebccde8d419f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7699160112045788,-0.011055504459020439,-0.5301559567203084,1.0027028521723673,0.9695104491835314,2.855333438235367,True,0.23008398879542122,603935.7723931321,2020913.4209599984,1368750.806646871,0.15122590454555587,0.5060380160657045,0.34273607938873957,15545.343565790332,10628.453490955479,3819.5330841463997,4916.890074834855,173.89054359358528,117.01590011583927
ckpt_armF_seed2,F,2,78e9788341e331dc8fabf1218730708e8ea8a8d7a099ab7048cbb7c6215baef7,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.789448482285816,-0.007900130412115939,-0.5385011068896773,1.0217684008574084,1.0211580714620438,3.025796428215709,True,0.210551517714184,557136.1087903203,2088943.6480253595,1347520.2431843202,0.13950723877962748,0.5230728285319911,0.33741993268838144,15840.925157023621,11194.650948412373,4412.069595904419,4646.274208611246,180.9193477947715,124.0017322928737
ckpt_armG_tail_seed0,G_tail,0,865415915626b9615ad8420c7c3886d43657b574a1bd170d6f7057257b274820,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7246870555603994,-0.011426152585289319,-0.45901419623623935,0.9919850318169682,0.9850170585244368,2.815355706316896,True,0.27531294443960064,720170.8994033011,1895655.6134735583,1377773.48712314,0.18033125485859908,0.47467338077763394,0.3449953643637671,15379.180480345693,10798.447817804688,7222.737722132429,4580.7326625410005,186.48649406725195,115.37755195573061
ckpt_armG_tail_seed1,G_tail,1,dc7bf5cf0d5957c6bb6ed7dc96ebf3d41e2b21cdbef2e39389018e185ad0419a,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7146653200072219,-0.015593979202262126,-0.47795661790044597,1.04305120001127,1.0324170716633698,2.583788339746996,True,0.285334679992778,745651.1960421646,1867600.007986163,1380348.7959716737,0.1867115374704939,0.46764823917922743,0.3456402233502788,16170.881757996383,11318.080004896732,7433.057147951923,4852.801753099651,189.73768718281548,105.8875696392073
ckpt_armG_tail_seed2,G_tail,2,3e5a3e9eca320d422d362c2b3b62ce05fc267eb05738f19bbda1c01931e45cf1,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7354937337021783,-0.008662679572813527,-0.4705778067076308,1.0304426047360673,1.0271959005243871,2.7623512752979376,True,0.2645062662978217,689463.339104536,1917141.5960247982,1386995.064870665,0.17264206207545477,0.48005348458153013,0.3473044533430152,15975.405156917232,11260.841865105946,7299.296668511244,4714.563291811286,188.69557434020237,113.20534988547277
ckpt_armWA-B_seed0,WA-B,0,523af05c62c9e635c23acdbe7e05463581826c48bb00b982f0e59f6171fd90e6,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3724326053496875,0.035456227187210636,-0.19215716533369706,1.0120874348691604,1.0132307008646708,0.9422863433694835,True,0.6275673946503125,1587948.3889136035,942374.8918209313,1463276.7192654645,0.3976232944996003,0.23597127699843037,0.36640542850196933,15690.836881110175,11107.745552219167,7731.309885004095,4583.09132889101,192.813699915574,38.616325210826005
ckpt_armWA-B_seed1,WA-B,1,4f23ae10560c1857488fb86237c7e76f019b3e23c619900a4996a62913cd7620,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.38011589674031276,0.03655796806451658,-0.19709530707862036,1.0156388106831848,1.0182627391137544,0.9312945269139289,True,0.6198841032596872,1561869.052196761,957745.5725106728,1473985.3752925675,0.3910930118681792,0.23982010529614195,0.36908688283567886,15745.895423170407,11162.910284626263,7759.182234555203,4582.985138544142,193.09531030553526,38.165863881430546
ckpt_armWA-B_seed2,WA-B,2,f3f423a2e69ec596b83bf0dd76d51903eb5cfcbed4a57a118b0924f80f244b5a,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3805295833963934,0.03669309279263682,-0.1951017738246277,1.0066951645809883,1.0083631444502965,0.9407516120945169,True,0.6194704166036066,1556630.8991477294,956210.4850822511,1480758.6157700196,0.3897813749869114,0.23943571842003483,0.3707829065930538,15607.238141914777,11054.383985040238,7723.435122532757,4552.854156874536,192.9521877514616,38.553429592692126
ckpt_armWA-C_seed0,WA-C,0,82da4b3f331fe6515f88286708a17d62d5897803936ddf3d631aa4b7c443220e,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.33815795096166457,0.040420428575613156,-0.2104096639075906,0.08091820685728,0.055050400600357305,5.617560801853095,False,0.6618420490383354,1619164.2309755632,827286.9023850756,1547148.8666393603,0.4054397613620702,0.2071531706693399,0.3874070679685899,1254.5105697055224,603.501099892327,220.07980341776582,651.0094698131952,38.32407571384665,230.21617191249746
ckpt_armWA-C_seed1,WA-C,1,096a2cd803304ac32ff634f3e3da96e2f6d69b3d0b50fca1ef876c2a87cde0ba,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3502755440017259,0.044393858530008316,-0.19830559252316615,0.09075728375766208,0.06312342020009505,5.431130494657588,False,0.6497244559982741,1541398.877680232,830989.6994311801,1621211.422888588,0.38596726704733375,0.20808035342327227,0.405952379529394,1407.0501086679367,692.0032025975056,221.18491085417705,715.0469060704311,39.30449851432029,222.5759748296528
ckpt_armWA-C_seed2,WA-C,2,537c64b6f3a78c1b046275960b7e3d4c9c99e68ac9fdffbf96a903705c62635f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.35081709360237545,0.040107036802629115,-0.23482737576534998,0.08575389984555797,0.057271225495518316,5.617128159467926,False,0.6491829063976245,1536975.3000283036,830578.2582702665,1626046.4417014301,0.38485960036766415,0.20797732829283516,0.40716307133950075,1329.4804460937287,627.8473399247607,195.36992232142651,701.6331061689679,38.70022910411381,230.19844157058682
ckpt_armWA-D_seed0,WA-D,0,1ad0dbe5f421aed35d631afd8348122c055b803b812443b5daca9da2c38b2d4b,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3433992664349772,0.04112451562927292,-0.2141411875745517,0.08416916646551935,0.057229288022309414,5.521187152941024,False,0.6566007335650228,1601241.252488381,837442.0608768349,1554916.686634782,0.4009518360597911,0.20969602886539346,0.38935213507481536,1304.91162712657,627.3875919314262,229.32425168845546,677.5240351951439,38.66915475067,226.26663343692684
ckpt_armWA-D_seed1,WA-D,1,b1ceb198e134d87ef496c63a40b972424a88cea387ffedd5b1c3ffbf99a3eb19,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3538673621380791,0.04440355921322343,-0.20352589808448654,0.09854315752251636,0.06928018834582561,5.206481835099518,False,0.6461326378619209,1556682.8478694083,852548.2552374324,1584368.8968931586,0.38979438298012037,0.21347862961674494,0.3967269874031347,1527.7579358894425,759.4980129387461,228.90081167955225,768.2599229506964,39.93461648962576,213.3695316325142
ckpt_armWA-D_seed2,WA-D,2,b377475c12c90394ce815629eaf8feb357cab8be6d87395f6c7aeb70bdc62a15,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3468013844088026,0.03939200779252108,-0.21536395425959098,0.08371303500117859,0.05532717813533887,5.729329660571413,False,0.6531986155911974,1541847.7240876707,818610.0100307249,1633142.2658816034,0.38607965847547854,0.2049804712617,0.40893987026282147,1297.840020310072,606.5353293432527,186.3055268938573,691.3046909668194,38.51369611615712,234.79662946351706
ckpt_armWA-E_seed0,WA-E,0,d6fa12d3589237f896f86880712092b5c12b987a86b6df514b82f891e0675a2a,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.35725020942319474,0.03916839628074558,-0.1926076311689908,0.3187054139077475,0.2747330554378947,2.5158228220638392,False,0.6427497905768053,1577404.2163039816,876745.500164094,1539450.2835319233,0.394983026919066,0.21953763525743544,0.3854793378234985,4941.030281044493,3011.8164323126284,1263.729441026459,1929.2138487318646,94.68301684794375,103.1022395190765
ckpt_armWA-E_seed1,WA-E,1,47cd5a0456ced96001b2c475ebc60a7e4ced0497b8775b5233a94942c53c5236,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3614632727192608,0.036281021160669044,-0.2158926829772141,0.3250023434974631,0.26989897158530934,2.510176941603658,False,0.6385367272807392,1559535.076774485,882822.5984306557,1551242.3247948592,0.39050858292630336,0.2210593445589583,0.38843207251473844,5038.65435149532,2958.8218148313513,1135.5792989285035,2079.8325366639688,91.48288557683878,102.8708627645624
ckpt_armWA-E_seed2,WA-E,2,5f2d59b1e001af8c7917417310d5317027f0a0f9919f416da3d0139b4156ed5e,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37189954812699144,0.038348973631332224,-0.19699828373367131,0.37133373203390924,0.327156185818046,2.2351671552611903,False,0.6281004518730086,1535811.8534612556,909357.3052002813,1548430.841338465,0.3845682726014761,0.22770365214349983,0.3877280752550241,5756.950256527177,3586.515553466977,1503.654206398875,2170.4347030602003,103.06968841258833,91.60054411854938
ckpt_armWA-F_seed0,WA-F,0,117aa0f78aabe5b354d90067de5cb985a11d0598c3561f1f5f5285d574ca2a5f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.33699612853903227,0.03666841620993532,-0.2193933613586931,0.08029117155583408,0.05376449568312678,5.660088423854716,False,0.6630038714609677,1615767.2797863097,821273.2102275302,1556559.5099861592,0.4045891626067483,0.20564733829815965,0.389763499095092,1244.7893654945863,589.4041083456291,209.73478399067665,655.3852571489573,38.0737626664081,231.95901844021554
ckpt_armWA-F_seed1,WA-F,1,de44df0942844a63d583879761a2e8ba6b7312661983eef466a6f9587dd15324,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3406763660139187,0.04216554084939542,-0.20846400579430036,0.09042813313054826,0.0632182720989016,5.4534466889027895,False,0.6593236339860813,1605366.8131062347,829502.3927807865,1558730.7941129797,0.4019848790830915,0.20770793088461195,0.3903071900322965,1401.947141650047,693.0430356347288,215.1092827828806,708.9041060153182,39.198841676067424,223.4905263569084
ckpt_armWA-F_seed2,WA-F,2,587fa2e277408ae4c7c20c20680fb026202be83044c45f5f2a8943699fee71ac,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.35693755919567893,0.04822555609622681,-0.18921061515039228,0.08016528720291409,0.05367642124059492,5.7819585969507745,False,0.6430624408043211,1544597.586344887,857342.7048855508,1591659.708769562,0.38676822574741765,0.2146791628819989,0.3985526113705834,1242.8377249747066,588.438574537324,180.25974445898012,654.3991504373827,38.41014227403786,236.95344319325656
ckpt_armWA-G_seed0,WA-G,0,4154c3105ff9050606886f4825e2268da41d5f63b4073ee69dbec3626537ef8e,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37350242208855444,0.035054242777746825,-0.19189171366063842,1.0152959219645292,1.0159700351584826,0.9280232125630282,True,0.6264975779114456,1585352.323517044,945147.9998874484,1463099.6765955086,0.39697323806015716,0.23666566503591951,0.3663610969039233,15740.579468473772,11137.776055925937,7737.02528625012,4602.803412547835,193.42807144514504,38.031800451847666
ckpt_armWA-G_seed1,WA-G,1,74060e7a56a2c0c90ccd130a155e838cca1271875983f70a663eed749bd82ee2,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3805522531673935,0.013361374829711404,-0.28534051617542794,1.010391290095188,1.0114163102091318,0.9371024233940619,True,0.6194477468326065,1559406.0846327688,958007.3575928387,1476186.557774393,0.39047628321133027,0.2398856564485273,0.3696380603401424,15664.540802275256,11087.854929366096,7659.849644080873,4576.685872909158,193.44471501298747,38.40388029846322
ckpt_armWA-G_seed2,WA-G,2,35d61b7eded885168e146f9290380b6592f1d9f18391692a561f4b46ea4209db,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3818730025540439,0.03716674096124756,-0.19417976687948868,1.0064672520615692,1.0081414841678347,0.9295215582749607,True,0.6181269974459561,1556161.5729414395,961381.8758504038,1476056.551208159,0.38966385540400605,0.2407306379833742,0.3696055066126197,15603.704713831234,11051.953989566831,7700.8021605338345,4551.7507242644015,193.31372513006164,38.09320493435702
