model,model_family,language,flores_code,content,delta_matched,delta_mismatched,content_ci_lo,content_ci_hi,R_content,R_content_ci_lo,R_content_ci_hi,R_content_boot_valid_fraction,n_pairs,n_boot
OLMo-2-1124-13B,OLMo-2,jpn,jpn_Jpan,0.5449504101276398,0.4645822477340698,-0.08036816239357,0.4731278733611107,0.6170872768461704,0.5760337359048411,0.5199900410584198,0.6349838339666813,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,kat,kat_Geor,0.11570815086364745,0.07811384558677664,-0.03759430527687082,0.06655686631798742,0.1752584842145443,0.12230800670654866,0.07250419408962584,0.1802169966059879,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,khm,khm_Khmr,0.4578474080562592,0.46359857797622683,0.005751169919967607,0.37461046925187114,0.5560949023663997,0.48396248178842977,0.41585359341561007,0.5607526192934651,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,kor,kor_Hang,0.4950393879413605,0.5006219995021819,0.005582611560821467,0.4241849712729454,0.5645318028032779,0.5232758481439018,0.46252386713755644,0.5818918352906841,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,mar,mar_Deva,0.3762704837322235,0.29284294128417965,-0.08342754244804387,0.3110815524756909,0.44978418108820917,0.39773250634718843,0.3391069737881066,0.45803309244286877,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,mya,mya_Mymr,0.20162524580955501,0.285629061460495,0.08400381565093991,0.14010845765471458,0.26818908944725983,0.21312571096002397,0.15260580327401954,0.27347967074412854,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,nld,nld_Latn,0.6988166582584381,0.6788618528842926,-0.019954805374145564,0.610533901065588,0.7918007927834988,0.7386763325397998,0.6804249515643283,0.7978078487307204,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,pol,pol_Latn,0.6069672465324402,0.6119756245613098,0.005008378028869553,0.5303300000429153,0.6888200469017028,0.6415879391852629,0.5880688325217843,0.6959726007664652,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,por,por_Latn,0.7410100388526917,0.7128813421726227,-0.028128696680069006,0.6565868887603282,0.8312883161008359,0.7832763735755887,0.7322241175702977,0.8341764859022774,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ron,ron_Latn,0.6869745028018951,0.5893432343006134,-0.09763126850128179,0.600828400015831,0.7825905580222606,0.7261587145657155,0.6686170356956317,0.7830196587122976,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,rus,rus_Cyrl,0.5832604610919953,0.49820066928863527,-0.08505979180336004,0.5057525818049908,0.6674474692940712,0.6165289467893209,0.5520392806134338,0.6827287473071969,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,som,som_Latn,0.39144314885139464,0.34556462526321413,-0.045878523588180585,0.3189668273925782,0.4707571028769016,0.4137706023093185,0.34689196977250963,0.4827002072954045,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,spa,spa_Latn,0.7516085720062256,0.7114530265331268,-0.04015554547309877,0.675551081418991,0.8285321583151817,0.794479434503851,0.747482433740564,0.84429967933758,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,swa,swh_Latn,0.4875676345825195,0.4450272810459137,-0.042540353536605874,0.41610418379306796,0.5742070781588554,0.5153779148254469,0.4501320699750273,0.5841294552645977,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,swe,swe_Latn,0.6851056826114654,0.6545839083194732,-0.030521774291992244,0.5988742894530296,0.7829751051664352,0.724183299085662,0.6557278973232767,0.7898997310356121,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,tam,tam_Taml,0.3142511200904846,0.22937370300292964,-0.08487741708755495,0.2504307943582535,0.38878126740455626,0.33217563167922726,0.2772166108034477,0.393278801455867,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,tel,tel_Telu,0.3406461524963379,0.21917013287544246,-0.12147601962089544,0.2802145187556744,0.4054416762590408,0.3600762054626506,0.30795107850364495,0.41285845384825315,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,tha,tha_Thai,0.5490263319015503,0.6414817321300507,0.09245540022850034,0.46378597867488863,0.6410897135734558,0.5803421434278883,0.5103383968261219,0.6508586727625152,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,tur,tur_Latn,0.574485548734665,0.5678949236869812,-0.0065906250476837425,0.49233726704120634,0.6593002679646015,0.6072535238269883,0.5429857115125243,0.6703046833033043,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ukr,ukr_Cyrl,0.4988769829273224,0.47830671310424805,-0.020570269823074402,0.42037231811881065,0.5848051775991917,0.5273323350013676,0.4676052508769842,0.5905203173145853,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,urd,urd_Arab,0.3485040307044983,0.30783105731010435,-0.04067297339439398,0.28575690621137617,0.4161598528027534,0.3683822877343782,0.3154535654847545,0.4193817526194197,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,uzb,uzn_Latn,0.2655376899242401,0.17178353667259214,-0.09375415325164799,0.20061988395452493,0.3400601505339145,0.28068364516832806,0.2201688677706039,0.3466735549625451,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,vie,vie_Latn,0.6466278076171875,0.6796415853500366,0.033013777732849095,0.5713525357544422,0.7344690867066382,0.6835106916874184,0.6275368962889496,0.7463011271723252,1.0,100,2000
