model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-8B-Base,9,3141,16,4096,0.33272842103659017,0.4313165950884398,0.47293731711366727,0.5797138183310754,0.7662461329485588,0.412109375,0.059814453125,0.00244140625,1.0,0.8507894518658978,0.6316082652044848,0.45256150536593476,1.4555169404118536e-16,6.0163008638872125e-16
Qwen3-8B-Base,9,5772,0,4096,0.32256256644956827,0.48622405922903594,0.6034518279966878,0.7124396092082016,0.8299060529431117,0.728515625,0.1640625,0.0087890625,1.0,0.9947136065152566,0.9918865317163722,0.4525615053659348,2.911033880823707e-16,4.81304069110977e-16
Qwen3-8B-Base,9,5772,1,4096,0.3273484031240135,0.49545846181706493,0.6107970665290163,0.7176097374778118,0.8342573928925195,0.74169921875,0.1845703125,0.010986328125,1.0,0.9941747445130313,0.9910012804461584,0.4525615053659349,0.0,2.406520345554885e-16
Qwen3-8B-Base,9,5772,4,4096,0.35397893730488084,0.5198502869929575,0.6390580705713674,0.7402271143767671,0.8558904952332962,0.78759765625,0.224609375,0.019775390625,1.0,0.9914031777075087,0.9884411046334662,0.4525615053659348,2.911033880823707e-16,6.0163008638872125e-16
Qwen3-8B-Base,9,5772,16,4096,0.3299059744884629,0.4336243904304592,0.4766611071102192,0.5777398678481601,0.7831854211398814,0.416259765625,0.0732421875,0.00244140625,1.0,0.8718208900684963,0.70093724632586,0.45256150536593487,1.4555169404118536e-16,3.6097805183323273e-16
Qwen3-8B-Base,9,8111,0,4096,0.32256256644956827,0.48622405922903594,0.6034518279966878,0.7124396092082016,0.8299060529431117,0.728515625,0.1640625,0.0087890625,1.0,0.9947136065152566,0.9918865317163722,0.4525615053659348,2.911033880823707e-16,4.81304069110977e-16
Qwen3-8B-Base,9,8111,1,4096,0.3303426260661275,0.49478634185518555,0.6141120401310461,0.7183882515528363,0.8388049009662881,0.741455078125,0.1787109375,0.0107421875,1.0,0.994159471368288,0.990963807773245,0.4525615053659348,0.0,3.6097805183323273e-16
Qwen3-8B-Base,9,8111,4,4096,0.3560788997834088,0.5240465989074645,0.6420911038629113,0.7412926399975965,0.8506494238011989,0.788330078125,0.230224609375,0.01513671875,1.0,0.9918888740273568,0.9882874887175583,0.4525615053659347,0.0,6.0163008638872125e-16
Qwen3-8B-Base,9,8111,16,4096,0.32687268403217207,0.4341631954667177,0.4939246338018196,0.6222903067680029,0.8017254335090023,0.486328125,0.090576171875,0.001953125,0.999755859375,0.9084141531560586,0.7920712243816054,0.4525615053659348,2.911033880823707e-16,6.0163008638872125e-16
Qwen3-8B-Base,19,1729,0,4096,0.17252955256947772,0.30140401995595445,0.41389395285633424,0.5449245317536783,0.7280161831927576,0.32763671875,0.03564453125,0.00390625,0.996337890625,0.9938316135420822,0.9871772358914942,0.4536156205080576,1.285846991106572e-16,8.540218976122155e-16
