model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,lfs_direct,0.43521195687988135,0.43521195687988135,0.43521195687988135,uniform-scale invariant,0.0,0.0,4.362119568798813e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,ss_language,7953559.742437567,31814238.969750267,7953559.742437567,quadratic in uniform scale,0.0,0.0,7.953559743437566,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,ss_concept,10321580.948682627,41286323.79473051,10321580.948682627,quadratic in uniform scale,0.0,0.0,10.321580949682627,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,ss_residual,5313715.344861202,21254861.379444808,5313715.344861202,quadratic in uniform scale,0.0,0.0,5.313715345861202,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,language_share_total,0.33717445773146265,0.33717445773146265,0.33717445773146265,uniform-scale invariant,0.0,0.0,3.3817445773146264e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,concept_share_total,0.43756174241508555,0.43756174241508555,0.43756174241508555,uniform-scale invariant,0.0,0.0,4.385617424150856e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,residual_share_total,0.22526379985345182,0.22526379985345182,0.22526379985345182,uniform-scale invariant,0.0,0.0,2.2626379985345182e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,lfs_vc_reml,0.4644844944927547,0.4644844944927547,0.4644844944927547,uniform-scale invariant,0.0,0.0,4.654844944927547e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,mexa_external,0.13611111111111113,0.13611111111111113,0.13611111111111113,uniform-scale invariant,0.0,0.0,1.371111111111111e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,aar10,-0.013220152497754581,-0.013220152501222418,-0.013220152501222418,uniform-scale invariant,3.4678371285679077e-12,2.623144572838513e-10,1.4220152501222419e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,mean_alignment_margin,-0.004741472858270177,-0.004741472860112166,-0.004741472860112166,uniform-scale invariant,1.841989234752095e-12,3.88484609971704e-10,5.7414728601121665e-09,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,linear_cka,0.6730129821265827,0.6730129821265827,0.6730129821265827,uniform-scale invariant,0.0,0.0,6.740129821265826e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,cvp_within_raw,4009.050331677903,16036.201326711613,4009.050331677903,quadratic in uniform scale,0.0,0.0,0.0040090513316779035,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,cpres_shared_raw,2646.5592176109294,10586.236870443718,2646.5592176109294,quadratic in uniform scale,0.0,0.0,0.0026465602176109293,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,mean_norm,100.78001819190779,201.56003638381557,100.78001819190779,linear in uniform scale,0.0,0.0,0.00010078101819190779,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,concept_rank_covariance_entropy,1.0728993677125853,1.0728993677125853,1.0728993677125853,uniform-scale invariant,0.0,0.0,1.0738993677125852e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,concept_rank_singular_entropy,29.46043642084407,29.46043642084407,29.46043642084407,uniform-scale invariant,0.0,0.0,2.9461436420844065e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,concept_participation_ratio,1.0139070751645438,1.0139070751645438,1.0139070751645438,uniform-scale invariant,0.0,0.0,1.014907075164544e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,cvp_within_ratio,0.25,1.0,0.25,quadratic preservation ratio,0.0,0.0,2.51e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,raw,cpres_shared_ratio,0.25,1.0,0.25,quadratic preservation ratio,0.0,0.0,2.51e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,lfs_direct,0.4561070964075558,0.4561070964075558,0.4561070964075558,uniform-scale invariant after coordinate standardization,0.0,0.0,4.5710709640755583e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,ss_language,2668885.5623762123,2668885.5623762123,2668885.5623762123,uniform-scale invariant after coordinate standardization,0.0,0.0,2.6688855633762123,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,ss_concept,3182559.3798253057,3182559.3798253057,3182559.3798253057,uniform-scale invariant after coordinate standardization,0.0,0.0,3.1825593808253054,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,ss_residual,4132555.0577984806,4132555.0577984806,4132555.0577984806,uniform-scale invariant after coordinate standardization,0.0,0.0,4.132555058798481,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,language_share_total,0.2673162622572329,0.2673162622572329,0.2673162622572329,uniform-scale invariant after coordinate standardization,0.0,0.0,2.683162622572329e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,concept_share_total,0.3187659635241693,0.3187659635241693,0.3187659635241693,uniform-scale invariant after coordinate standardization,0.0,0.0,3.197659635241693e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,residual_share_total,0.4139177742185979,0.4139177742185979,0.4139177742185979,uniform-scale invariant after coordinate standardization,0.0,0.0,4.149177742185979e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,lfs_vc_reml,0.5025024176072106,0.5025024176072106,0.5025024176072106,uniform-scale invariant after coordinate standardization,0.0,0.0,5.035024176072105e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,mexa_external,0.6516666666666668,0.6516666666666668,0.6516666666666668,uniform-scale invariant after coordinate standardization,0.0,0.0,6.526666666666668e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,aar10,-0.03945052091501982,-0.03945052091501982,-0.03945052091501982,uniform-scale invariant after coordinate standardization,0.0,0.0,4.045052091501982e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,mean_alignment_margin,0.11144359716304868,0.11144359716304868,0.11144359716304868,uniform-scale invariant after coordinate standardization,0.0,0.0,1.1244359716304867e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,linear_cka,0.7216191974393683,0.7216191974393683,0.7216191974393683,uniform-scale invariant after coordinate standardization,0.0,0.0,7.226191974393682e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,cvp_within_raw,1875.670368621484,1875.670368621484,1875.670368621484,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0018756713686214838,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,cpres_shared_raw,816.0408666218731,816.0408666218731,816.0408666218731,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0008160418666218731,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,mean_norm,48.93603887067327,48.93603887067327,48.93603887067327,uniform-scale invariant after coordinate standardization,0.0,0.0,4.893703887067327e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,concept_rank_covariance_entropy,87.13515912073592,87.13515912073592,87.13515912073592,uniform-scale invariant after coordinate standardization,0.0,0.0,8.713615912073592e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,concept_rank_singular_entropy,233.22657580359564,233.22657580359564,233.22657580359564,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0002332275758035956,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.5,standardized,concept_participation_ratio,30.719612191682977,30.719612191682977,30.719612191682977,uniform-scale invariant after coordinate standardization,0.0,0.0,3.072061219168298e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,lfs_direct,0.43521195687988135,0.43521195687988135,0.43521195687988135,uniform-scale invariant,0.0,0.0,4.362119568798813e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,ss_language,318142.3896975028,31814238.969750267,318142.3896975027,quadratic in uniform scale,5.820766091346741e-11,1.829610350535577e-16,0.3181423906975027,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,ss_concept,412863.2379473053,41286323.79473051,412863.23794730514,quadratic in uniform scale,1.7462298274040222e-10,4.2295599775025217e-16,0.41286323894730514,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,ss_residual,212548.61379444785,21254861.379444808,212548.6137944481,quadratic in uniform scale,2.3283064365386963e-10,1.095423016397726e-15,0.2125486147944481,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,language_share_total,0.33717445773146276,0.33717445773146265,0.33717445773146265,uniform-scale invariant,1.1102230246251565e-16,3.292725766046538e-16,3.3817445773146264e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,concept_share_total,0.4375617424150858,0.43756174241508555,0.43756174241508555,uniform-scale invariant,2.220446049250313e-16,5.074589101402573e-16,4.385617424150856e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,residual_share_total,0.22526379985345157,0.22526379985345182,0.22526379985345182,uniform-scale invariant,2.498001805406602e-16,1.1089228748834515e-15,2.2626379985345182e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,lfs_vc_reml,0.46448449449275453,0.4644844944927547,0.4644844944927547,uniform-scale invariant,1.6653345369377348e-16,3.5853393529452074e-16,4.654844944927547e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,mexa_external,0.13611111111111113,0.13611111111111113,0.13611111111111113,uniform-scale invariant,0.0,0.0,1.371111111111111e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,aar10,-0.013220152470011433,-0.013220152501222418,-0.013220152501222418,uniform-scale invariant,3.1210985185214923e-11,2.360864232264262e-09,1.4220152501222419e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,mean_alignment_margin,-0.0047414728435341775,-0.004741472860112166,-0.004741472860112166,uniform-scale invariant,1.6577988981580916e-11,3.4963795999011033e-09,5.7414728601121665e-09,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,linear_cka,0.6730129821265827,0.6730129821265827,0.6730129821265827,uniform-scale invariant,0.0,0.0,6.740129821265826e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,cvp_within_raw,160.36201326711617,16036.201326711613,160.36201326711614,quadratic in uniform scale,2.842170943040401e-14,1.772346757898441e-16,0.00016036301326711612,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,cpres_shared_raw,105.8623687044372,10586.236870443718,105.86236870443719,quadratic in uniform scale,1.4210854715202004e-14,1.3423896412971874e-16,0.00010586336870443718,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,mean_norm,20.15600363838156,201.56003638381557,20.15600363838156,linear in uniform scale,0.0,0.0,2.0157003638381558e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,concept_rank_covariance_entropy,1.0728993677125815,1.0728993677125853,1.0728993677125853,uniform-scale invariant,3.774758283725532e-15,3.5182780392286865e-15,1.0738993677125852e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,concept_rank_singular_entropy,29.46043665174796,29.46043642084407,29.46043642084407,uniform-scale invariant,2.3090388978630472e-07,7.837762023882778e-09,2.9461436420844065e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,concept_participation_ratio,1.0139070751645438,1.0139070751645438,1.0139070751645438,uniform-scale invariant,0.0,0.0,1.014907075164544e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,cvp_within_ratio,0.010000000000000002,1.0,0.010000000000000002,quadratic preservation ratio,0.0,0.0,1.1000000000000003e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,raw,cpres_shared_ratio,0.010000000000000002,1.0,0.010000000000000002,quadratic preservation ratio,0.0,0.0,1.1000000000000003e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,lfs_direct,0.4561070964075558,0.4561070964075558,0.4561070964075558,uniform-scale invariant after coordinate standardization,0.0,0.0,4.5710709640755583e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,ss_language,2668885.5623762123,2668885.5623762123,2668885.5623762123,uniform-scale invariant after coordinate standardization,0.0,0.0,2.6688855633762123,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,ss_concept,3182559.3798253057,3182559.3798253057,3182559.3798253057,uniform-scale invariant after coordinate standardization,0.0,0.0,3.1825593808253054,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,ss_residual,4132555.0577984806,4132555.0577984806,4132555.0577984806,uniform-scale invariant after coordinate standardization,0.0,0.0,4.132555058798481,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,language_share_total,0.2673162622572329,0.2673162622572329,0.2673162622572329,uniform-scale invariant after coordinate standardization,0.0,0.0,2.683162622572329e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,concept_share_total,0.3187659635241693,0.3187659635241693,0.3187659635241693,uniform-scale invariant after coordinate standardization,0.0,0.0,3.197659635241693e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,residual_share_total,0.4139177742185979,0.4139177742185979,0.4139177742185979,uniform-scale invariant after coordinate standardization,0.0,0.0,4.149177742185979e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,lfs_vc_reml,0.5025024176072106,0.5025024176072106,0.5025024176072106,uniform-scale invariant after coordinate standardization,0.0,0.0,5.035024176072105e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,mexa_external,0.6516666666666668,0.6516666666666668,0.6516666666666668,uniform-scale invariant after coordinate standardization,0.0,0.0,6.526666666666668e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,aar10,-0.039450520915019806,-0.03945052091501982,-0.03945052091501982,uniform-scale invariant after coordinate standardization,1.3877787807814457e-17,3.517770484630237e-16,4.045052091501982e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,mean_alignment_margin,0.11144359716304869,0.11144359716304868,0.11144359716304868,uniform-scale invariant after coordinate standardization,1.3877787807814457e-17,1.2452745748605386e-16,1.1244359716304867e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,linear_cka,0.7216191974393683,0.7216191974393683,0.7216191974393683,uniform-scale invariant after coordinate standardization,0.0,0.0,7.226191974393682e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,cvp_within_raw,1875.670368621484,1875.670368621484,1875.670368621484,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0018756713686214838,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,cpres_shared_raw,816.0408666218731,816.0408666218731,816.0408666218731,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0008160418666218731,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,mean_norm,48.93603887067327,48.93603887067327,48.93603887067327,uniform-scale invariant after coordinate standardization,0.0,0.0,4.893703887067327e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,concept_rank_covariance_entropy,87.13515912073592,87.13515912073592,87.13515912073592,uniform-scale invariant after coordinate standardization,0.0,0.0,8.713615912073592e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,concept_rank_singular_entropy,233.22657534338958,233.22657580359564,233.22657580359564,uniform-scale invariant after coordinate standardization,4.6020605282137694e-07,1.9732144642423807e-09,0.0002332275758035956,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.1,standardized,concept_participation_ratio,30.719612191682973,30.719612191682977,30.719612191682977,uniform-scale invariant after coordinate standardization,3.552713678800501e-15,1.1564969168986977e-16,3.072061219168298e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,lfs_direct,0.4352119568798812,0.43521195687988135,0.43521195687988135,uniform-scale invariant,1.6653345369377348e-16,3.8264907721672906e-16,4.362119568798813e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,ss_language,3181.423896975023,31814238.969750267,3181.4238969750268,quadratic in uniform scale,3.637978807091713e-12,1.1435064690847357e-15,0.0031814248969750263,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,ss_concept,4128.632379473049,41286323.79473051,4128.632379473051,quadratic in uniform scale,1.8189894035458565e-12,4.4057916432317944e-16,0.004128633379473051,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,ss_residual,2125.4861379444765,21254861.379444808,2125.486137944481,quadratic in uniform scale,4.547473508864641e-12,2.1394980789018083e-15,0.0021254871379444806,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,language_share_total,0.33717445773146265,0.33717445773146265,0.33717445773146265,uniform-scale invariant,0.0,0.0,3.3817445773146264e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,concept_share_total,0.4375617424150858,0.43756174241508555,0.43756174241508555,uniform-scale invariant,2.220446049250313e-16,5.074589101402573e-16,4.385617424150856e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,residual_share_total,0.2252637998534516,0.22526379985345182,0.22526379985345182,uniform-scale invariant,2.220446049250313e-16,9.857092221186236e-16,2.2626379985345182e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,lfs_vc_reml,0.4644844944927543,0.4644844944927547,0.4644844944927547,uniform-scale invariant,3.885780586188048e-16,8.365791823538817e-16,4.654844944927547e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,mexa_external,0.13611111111111113,0.13611111111111113,0.13611111111111113,uniform-scale invariant,0.0,0.0,1.371111111111111e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,aar10,-0.013220152157902482,-0.013220152501222418,-0.013220152501222418,uniform-scale invariant,3.433199367158801e-10,2.596943845270579e-08,1.4220152501222419e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,mean_alignment_margin,-0.004741472677754666,-0.004741472860112166,-0.004741472860112166,uniform-scale invariant,1.823575006276723e-10,3.846009584105441e-08,5.7414728601121665e-09,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,linear_cka,0.6730129821265826,0.6730129821265827,0.6730129821265827,uniform-scale invariant,1.1102230246251565e-16,1.6496309196251757e-16,6.740129821265826e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,cvp_within_raw,1.6036201326711612,16036.201326711613,1.6036201326711614,quadratic in uniform scale,2.220446049250313e-16,1.384645904608157e-16,1.6046201326711614e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,cpres_shared_raw,1.058623687044372,10586.236870443718,1.0586236870443717,quadratic in uniform scale,2.220446049250313e-16,2.0974838145268556e-16,1.0596236870443717e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,mean_norm,2.0156003638381557,201.56003638381557,2.0156003638381557,linear in uniform scale,0.0,0.0,2.0166003638381557e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,concept_rank_covariance_entropy,1.072899367712582,1.0728993677125853,1.0728993677125853,uniform-scale invariant,3.3306690738754696e-15,3.1043629757900175e-15,1.0738993677125852e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,concept_rank_singular_entropy,29.46043644989242,29.46043642084407,29.46043642084407,uniform-scale invariant,2.9048351279925555e-08,9.860122526689064e-10,2.9461436420844065e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,concept_participation_ratio,1.013907075164543,1.0139070751645438,1.0139070751645438,uniform-scale invariant,8.881784197001252e-16,8.759958791647504e-16,1.014907075164544e-06,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,cvp_within_ratio,9.999999999999999e-05,1.0,0.0001,quadratic preservation ratio,1.3552527156068805e-20,1.3552527156068805e-16,1.1000000000000001e-09,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,raw,cpres_shared_ratio,0.00010000000000000002,1.0,0.0001,quadratic preservation ratio,1.3552527156068805e-20,1.3552527156068805e-16,1.1000000000000001e-09,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,lfs_direct,0.4561070964075557,0.4561070964075558,0.4561070964075558,uniform-scale invariant after coordinate standardization,1.1102230246251565e-16,2.4341279347978254e-16,4.5710709640755583e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,ss_language,2668885.562376212,2668885.5623762123,2668885.5623762123,uniform-scale invariant after coordinate standardization,4.656612873077393e-10,1.74477802222866e-16,2.6688855633762123,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,ss_concept,3182559.3798253057,3182559.3798253057,3182559.3798253057,uniform-scale invariant after coordinate standardization,0.0,0.0,3.1825593808253054,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,ss_residual,4132555.0577984797,4132555.0577984806,4132555.0577984806,uniform-scale invariant after coordinate standardization,9.313225746154785e-10,2.2536241177428335e-16,4.132555058798481,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,language_share_total,0.2673162622572329,0.2673162622572329,0.2673162622572329,uniform-scale invariant after coordinate standardization,0.0,0.0,2.683162622572329e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,concept_share_total,0.31876596352416936,0.3187659635241693,0.3187659635241693,uniform-scale invariant after coordinate standardization,5.551115123125783e-17,1.741439099003708e-16,3.197659635241693e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,residual_share_total,0.4139177742185979,0.4139177742185979,0.4139177742185979,uniform-scale invariant after coordinate standardization,0.0,0.0,4.149177742185979e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,lfs_vc_reml,0.5025024176072106,0.5025024176072106,0.5025024176072106,uniform-scale invariant after coordinate standardization,0.0,0.0,5.035024176072105e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,mexa_external,0.6516666666666668,0.6516666666666668,0.6516666666666668,uniform-scale invariant after coordinate standardization,0.0,0.0,6.526666666666668e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,aar10,-0.039450520915019806,-0.03945052091501982,-0.03945052091501982,uniform-scale invariant after coordinate standardization,1.3877787807814457e-17,3.517770484630237e-16,4.045052091501982e-08,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,mean_alignment_margin,0.11144359716304869,0.11144359716304868,0.11144359716304868,uniform-scale invariant after coordinate standardization,1.3877787807814457e-17,1.2452745748605386e-16,1.1244359716304867e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,linear_cka,0.7216191974393683,0.7216191974393683,0.7216191974393683,uniform-scale invariant after coordinate standardization,0.0,0.0,7.226191974393682e-07,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,cvp_within_raw,1875.670368621484,1875.670368621484,1875.670368621484,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0018756713686214838,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,cpres_shared_raw,816.040866621873,816.0408666218731,816.0408666218731,uniform-scale invariant after coordinate standardization,1.1368683772161603e-13,1.393151279202967e-16,0.0008160418666218731,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,mean_norm,48.93603887067327,48.93603887067327,48.93603887067327,uniform-scale invariant after coordinate standardization,0.0,0.0,4.893703887067327e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,concept_rank_covariance_entropy,87.135159120736,87.13515912073592,87.13515912073592,uniform-scale invariant after coordinate standardization,8.526512829121202e-14,9.78538733980703e-16,8.713615912073592e-05,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,concept_rank_singular_entropy,233.22657559449812,233.22657580359564,233.22657580359564,uniform-scale invariant after coordinate standardization,2.0909752151965222e-07,8.965424321786427e-10,0.0002332275758035956,PASS
Qwen3-4B-Base,17,13,300,2560,uniform,uniform_shrink,0.01,standardized,concept_participation_ratio,30.71961219168297,30.719612191682977,30.719612191682977,uniform-scale invariant after coordinate standardization,7.105427357601002e-15,2.3129938337973955e-16,3.072061219168298e-05,PASS
Qwen3-4B-Base,17,13,300,2560,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,lfs_direct,0.45134232304089233,0.43521195687988135,,empirical,,,,EMPIRICAL
Qwen3-4B-Base,17,13,300,2560,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,ss_language,2840668.1060761344,31814238.969750267,,empirical,,,,EMPIRICAL
Qwen3-4B-Base,17,13,300,2560,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,ss_concept,3453153.592135769,41286323.79473051,,empirical,,,,EMPIRICAL
Qwen3-4B-Base,17,13,300,2560,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,ss_residual,1911598.0498488338,21254861.379444808,,empirical,,,,EMPIRICAL
Qwen3-4B-Base,17,13,300,2560,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,language_share_total,0.34619412452939974,0.33717445773146265,,empirical,,,,EMPIRICAL
Qwen3-4B-Base,17,13,300,2560,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,concept_share_total,0.42083814090703703,0.43756174241508555,,empirical,,,,EMPIRICAL
