model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y,alpha,s2,alpha_shrunk
SmolLM2-1.7B,tha_Thai,0.27666666666666667,Thai,Tai-Kadai,10.196379987855126,7.6953,0.02666666666666667,-0.06438726931810379,-0.024129729717969894,Tai-Kadai,other,-3.3004558118606235,0.05322882713335808,1.0085145449308752,5.277420165169334e-06
Falcon3-7B-Base,lao_Laoo,0.26,Laoo,Tai-Kadai,8.225972821174405,8.826,0.013333333333333334,-0.11990159004926682,-0.07229790836572647,Tai-Kadai,other,-4.304065093204169,-1.1050421729283295,6.587837837837826,-1.6773718855553236e-05
Falcon3-7B-Base,tha_Thai,0.2966666666666667,Thai,Tai-Kadai,10.196379987855126,6.2534,0.04,-0.12251856923103333,-0.052164219319820404,Tai-Kadai,other,-2.7128008038608074,-0.3429867779055651,0.3631577038398295,-9.441968448022206e-05
salamandra-2b,lao_Laoo,0.25333333333333335,Laoo,Tai-Kadai,8.225972821174405,10.9973,0.006666666666666667,-0.330161452293396,-0.17884056270122528,Tai-Kadai,other,-4.304065093204169,0.8466093205562881,6.587837837837826,1.2850900282097182e-05
salamandra-2b,tha_Thai,0.26666666666666666,Thai,Tai-Kadai,10.196379987855126,11.2672,0.0033333333333333335,-0.3872867524623871,-0.20089419186115265,Tai-Kadai,other,-3.7841896339182615,0.8303914465484947,2.4545454545454564,3.382938442773519e-05
salamandra-7b,lao_Laoo,0.2966666666666667,Laoo,Tai-Kadai,8.225972821174405,10.9973,0.08333333333333333,-0.06733585894107819,-0.027889538556337357,Tai-Kadai,other,-2.7128008038608074,1.1227455772570214,0.3631577038398295,0.00030907687998875047
salamandra-7b,tha_Thai,0.2833333333333333,Thai,Tai-Kadai,10.196379987855126,11.2672,0.17333333333333334,-0.05667578801512718,-0.011729215271770954,Tai-Kadai,other,-3.0680529351336174,0.23140011269051008,0.6671511627906979,3.467961178034643e-05
granite-3.1-8b-base,lao_Laoo,0.24,Laoo,Tai-Kadai,8.225972821174405,6.7752,0.11666666666666667,-0.10768911242485046,-0.03681112453341484,Tai-Kadai,other,-4.304065093204169,-1.3898139042950035,6.587837837837826,-2.1096342085710134e-05
granite-3.1-8b-base,tha_Thai,0.2733333333333333,Thai,Tai-Kadai,10.196379987855126,3.4482,0.22,-0.04292396456003189,0.019666319712996483,Tai-Kadai,other,-3.4385849137337767,-1.431335540601212,1.2954034824939167,-0.00011048488557708372
Yi-1.5-9B,lao_Laoo,0.4766666666666667,Laoo,Tai-Kadai,8.225972821174405,11.297,0.1,-0.05581914260983467,-0.01670576073229313,Tai-Kadai,other,-0.8367381001722014,1.0750700293130813,0.033240101492076776,0.0032245553588875504
Yi-1.5-9B,tha_Thai,0.48,Thai,Tai-Kadai,10.196379987855126,10.1904,0.18,-0.043187305331230164,-0.003021379467099905,Tai-Kadai,other,-0.8157495026522779,0.41802208518274186,0.0327177548349571,0.0012737680785693745
Llama-3.1-8B,lao_Laoo,0.25,Laoo,Tai-Kadai,8.225972821174405,8.182,0.12666666666666668,-0.07539812475442886,-0.020102690905332565,Tai-Kadai,other,-4.304065093204169,-2.762555227223239,6.587837837837826,-4.1933535099947384e-05
Llama-3.1-8B,tha_Thai,0.6566666666666666,Thai,Tai-Kadai,10.196379987855126,2.1378,0.91,0.03310971334576607,0.16619764268398285,Tai-Kadai,other,0.16929205650362053,0.5236053477203392,0.02168468519006531,0.0024035479198225556
Qwen3-0.6B-Base,tur_Latn,0.4166666666666667,Latn,Turkic,10.808162253319553,1.4769,0.6266666666666667,-0.03787246719002724,0.0652763694524765,Turkic,Latn,-1.2527629684953678,0.07051421532186564,0.04821428571428569,0.00014594899682797037
Qwen3-0.6B-Base,azj_Latn,0.36666666666666664,Latn,Turkic,9.545721659518483,2.1428,0.21666666666666667,-0.07288909703493118,0.01950826495885849,Turkic,Latn,-1.6916760106710726,0.06157510843021363,0.07975295381310421,7.711062082794346e-05
Qwen3-0.6B-Base,kir_Cyrl,0.36,Cyrl,Turkic,8.70022124395045,2.5432,0.04666666666666667,-0.14463604986667633,-0.034989312291145325,Turkic,Cyrl,-1.7609878105613017,0.3783010316230575,0.08716425619834708,0.0004335120106543294
Qwen3-0.6B-Base,uzn_Latn,0.4066666666666667,Latn,Turkic,7.876511046298704,1.8354,0.08,-0.13557949662208557,-0.02553943172097206,Turkic,Latn,-1.3316359485820264,0.8676399154989356,0.05235858413741537,0.0016539522172941607
Qwen3-0.6B-Base,kaz_Cyrl,0.3333333333333333,Cyrl,Turkic,9.447543326977344,2.7857,0.18,-0.09550729393959045,0.0015906483167782426,Turkic,Cyrl,-2.079441541679836,-0.12902789146537685,0.13500000000000006,-9.550547110120084e-05
Qwen3-1.7B-Base,tur_Latn,0.5966666666666667,Latn,Turkic,10.808162253319553,1.4769,0.8633333333333333,-0.011816502548754215,0.1095878854393959,Turkic,Latn,-0.15139964645536813,0.17755606836008103,0.023080476123526823,0.0007659724822527727
Qwen3-1.7B-Base,azj_Latn,0.5666666666666667,Latn,Turkic,9.545721659518483,2.1428,0.6,-0.05097807198762894,0.06393351405858994,Turkic,Latn,-0.3136575588550415,0.44527209124446004,0.024451310462390803,0.0018136387950775234
Qwen3-1.7B-Base,kir_Cyrl,0.45666666666666667,Cyrl,Turkic,8.70022124395045,2.5432,0.17333333333333334,-0.10419835895299911,0.00179840880446136,Turkic,Cyrl,-0.9666158157616709,0.17835155742090492,0.0368971961721877,0.00048206776695438106
Qwen3-1.7B-Base,uzn_Latn,0.5,Latn,Turkic,7.876511046298704,1.8354,0.37333333333333335,-0.07839245349168777,0.026653224602341652,Turkic,Latn,-0.6931471805599454,0.5118072145192327,0.029999999999999995,0.0017003561944217071
Qwen3-1.7B-Base,kaz_Cyrl,0.44,Cyrl,Turkic,9.447543326977344,2.7857,0.46,-0.05888768658041954,0.04372655227780342,Turkic,Cyrl,-1.0809127115687085,-0.12482053035603258,0.04080925999208549,-0.00030511559089034393
Qwen3-4B-Base,tur_Latn,0.81,Latn,Turkic,10.808162253319553,1.4769,0.8733333333333333,-0.006418351549655199,0.12944087386131287,Turkic,Latn,1.080912711568709,0.35966580340745047,0.025489225295381304,0.0014055361163036583
Qwen3-4B-Base,azj_Latn,0.6866666666666666,Latn,Turkic,9.545721659518483,2.1428,0.6866666666666666,-0.03137231990695,0.08738282322883606,Turkic,Latn,0.3319025409311476,0.04062956805394197,0.02154966667369233,0.00018766833073016777
Qwen3-4B-Base,kir_Cyrl,0.6,Cyrl,Turkic,8.70022124395045,2.5432,0.35333333333333333,-0.08772659301757812,0.03359440341591835,Turkic,Cyrl,-0.13353139262452288,-0.038766642418656044,0.022959183673469375,-0.00016811801738652625
Qwen3-4B-Base,uzn_Latn,0.6766666666666666,Latn,Turkic,7.876511046298704,1.8354,0.52,-0.06123223528265953,0.05594509094953537,Turkic,Latn,0.27731928541623435,0.4320710575187044,0.021555005889577962,0.001995247933540725
Qwen3-4B-Base,kaz_Cyrl,0.64,Cyrl,Turkic,9.447543326977344,2.7857,0.61,-0.044563762843608856,0.0680386871099472,Turkic,Cyrl,0.08004270767353656,-0.014067734090496484,0.021915406530791146,-6.389949724334412e-05
Qwen3-8B-Base,tur_Latn,0.8666666666666667,Latn,Turkic,10.808162253319553,1.4769,0.9,0.003644347656518221,0.13873066008090973,Turkic,Latn,1.531476370964389,0.49011930148389604,0.03204894083272463,0.0015245270568503995
Qwen3-8B-Base,azj_Latn,0.76,Latn,Turkic,9.545721659518483,2.1428,0.7633333333333333,-0.022411106154322624,0.09901481866836548,Turkic,Latn,0.7537718023763803,0.14238866817994011,0.02282775855440216,0.0006210317848706394
Qwen3-8B-Base,kir_Cyrl,0.66,Cyrl,Turkic,8.70022124395045,2.5432,0.52,-0.054603636264801025,0.0557602196931839,Turkic,Cyrl,0.18721154208814672,-0.038133869025220535,0.02165202785456836,-0.00017531178830291908
Qwen3-8B-Base,uzn_Latn,0.7533333333333333,Latn,Turkic,7.876511046298704,1.8354,0.6733333333333333,-0.04495624825358391,0.07422757148742676,Turkic,Latn,0.7132147436107544,0.5478563543939899,0.022603027131337293,0.0024131423145729238
Qwen3-8B-Base,kaz_Cyrl,0.73,Cyrl,Turkic,9.447543326977344,2.7857,0.7133333333333334,-0.025925222784280777,0.08200035989284515,Turkic,Cyrl,0.5753641449035619,0.16114354182029478,0.022002797067901245,0.0007290640244603377
OLMo-2-0425-1B,tur_Latn,0.25333333333333335,Latn,Turkic,10.808162253319553,1.7281,0.07333333333333333,-0.08405037969350815,-0.010162139311432838,Turkic,Latn,-4.304065093204169,-0.9879626529572461,6.587837837837826,-1.499653877893858e-05
OLMo-2-0425-1B,azj_Latn,0.24333333333333335,Latn,Turkic,9.545721659518483,2.2624,0.016666666666666666,-0.10372653603553772,-0.0347779281437397,Turkic,Latn,-4.304065093204169,-0.5715591689770245,6.587837837837826,-8.675843377281816e-06
OLMo-2-0425-1B,kir_Cyrl,0.23333333333333334,Cyrl,Turkic,8.70022124395045,3.2266,0.016666666666666666,-0.11254911124706268,-0.04767981171607971,Turkic,Cyrl,-4.304065093204169,-0.12738299266370845,6.587837837837826,-1.9335791476136193e-06
OLMo-2-0425-1B,uzn_Latn,0.2733333333333333,Latn,Turkic,7.876511046298704,1.8888,0.02,-0.11723706126213074,-0.04343146085739136,Turkic,Latn,-3.4385849137337767,0.7331192822487762,1.2954034824939167,5.65895261748683e-05
OLMo-2-0425-1B,kaz_Cyrl,0.25333333333333335,Cyrl,Turkic,9.447543326977344,3.4673,0.006666666666666667,-0.10291523486375809,-0.04851605370640755,Turkic,Cyrl,-4.304065093204169,-0.3164437987091926,6.587837837837826,-4.803381666994013e-06
OLMo-2-1124-7B,tur_Latn,0.3433333333333333,Latn,Turkic,10.808162253319553,1.7281,0.4533333333333333,-0.03941661864519119,0.042020734399557114,Turkic,Latn,-1.9509992185627847,0.10488377829861362,0.11253787682585727,9.311590493413603e-05
OLMo-2-1124-7B,azj_Latn,0.24666666666666667,Latn,Turkic,9.545721659518483,2.2624,0.09666666666666666,-0.08274247497320175,-0.011788836680352688,Turkic,Latn,-4.304065093204169,-1.8317786123625495,6.587837837837826,-2.7805037890130038e-05
OLMo-2-1124-7B,kir_Cyrl,0.33,Cyrl,Turkic,8.70022124395045,3.2266,0.02666666666666667,-0.08918394893407822,-0.03139427304267883,Turkic,Cyrl,-2.12525107771113,0.7912115794438059,0.14429804104477606,0.0005479378901038156
OLMo-2-1124-7B,uzn_Latn,0.34,Latn,Turkic,7.876511046298704,1.8888,0.02,-0.08886578679084778,-0.02857530675828457,Turkic,Latn,-1.9924301646902058,0.9190545879068226,0.11924803591470251,0.0007700625995809668
OLMo-2-1124-7B,kaz_Cyrl,0.2733333333333333,Cyrl,Turkic,9.447543326977344,3.4673,0.023333333333333334,-0.0818396583199501,-0.030464401468634605,Turkic,Cyrl,-3.4385849137337767,-0.711183062624325,1.2954034824939167,-5.489626791136128e-05
Mistral-7B-v0.3,tur_Latn,0.41333333333333333,Latn,Turkic,10.808162253319553,1.988,0.6166666666666667,-0.01717386022210121,0.06829269230365753,Turkic,Latn,-1.2786636969275254,0.2224079817752811,0.04951771988944001,0.0004482430516228199
Mistral-7B-v0.3,azj_Latn,0.31333333333333335,Latn,Turkic,9.545721659518483,2.3203,0.24333333333333335,-0.03915642946958542,0.027087440714240074,Turkic,Latn,-2.38343718962314,-0.48679205097790845,0.21330312239464258,-0.00022810915112366463
Mistral-7B-v0.3,kir_Cyrl,0.31333333333333335,Cyrl,Turkic,8.70022124395045,2.4157,0.07333333333333333,-0.06476160883903503,-0.004970625042915344,Turkic,Cyrl,-2.38343718962314,-0.132205601813288,0.21330312239464258,-6.195110939225543e-05
Mistral-7B-v0.3,uzn_Latn,0.36666666666666664,Latn,Turkic,7.876511046298704,1.778,0.09333333333333334,-0.05921768769621849,0.00017774227308109403,Turkic,Latn,-1.6916760106710726,0.6267712360900828,0.07975295381310421,0.0007849067644530251
Mistral-7B-v0.3,kaz_Cyrl,0.31666666666666665,Cyrl,Turkic,9.447543326977344,2.4568,0.10666666666666667,-0.0579078309237957,-0.001803071703761816,Turkic,Cyrl,-2.3272777055844176,-0.2856894624237323,0.19550304878048794,-0.00014605573082516587
bloom-1b7,tur_Latn,0.27,Latn,Turkic,10.808162253319553,1.7719,0.22333333333333333,-0.13717885315418243,-0.030439075082540512,Turkic,Latn,-3.5973122605884447,0.22262648902148374,1.7337328767123257,1.284013540808661e-05
bloom-1b7,azj_Latn,0.26666666666666666,Latn,Turkic,9.545721659518483,1.9969,0.11,-0.11184274405241013,-0.039955757558345795,Turkic,Latn,-3.7841896339182615,0.4202579143506515,2.4545454545454564,1.7120921219461637e-05
bloom-1b7,kir_Cyrl,0.24,Cyrl,Turkic,8.70022124395045,2.7978,0.03,-0.1166495606303215,-0.0647839829325676,Turkic,Cyrl,-4.304065093204169,0.3277193099653264,6.587837837837826,4.974535558860301e-06
bloom-1b7,uzn_Latn,0.25666666666666665,Latn,Turkic,7.876511046298704,1.7097,0.09333333333333334,-0.15142522752285004,-0.062326863408088684,Turkic,Latn,-4.304065093204169,0.3484902024481986,6.587837837837826,5.289822269119991e-06
bloom-1b7,kaz_Cyrl,0.22666666666666666,Cyrl,Turkic,9.447543326977344,2.9647,0.02666666666666667,-0.1173853650689125,-0.06639362126588821,Turkic,Cyrl,-4.304065093204169,0.13104832682088485,6.587837837837826,1.9892162072589303e-06
bloom-7b1,tur_Latn,0.23666666666666666,Latn,Turkic,10.808162253319553,1.7719,0.1,-0.08432502299547195,-0.004761781543493271,Turkic,Latn,-4.304065093204169,-0.2433394438444223,6.587837837837826,-3.693711893777645e-06
bloom-7b1,azj_Latn,0.25333333333333335,Latn,Turkic,9.545721659518483,1.9969,0.04,-0.09495549649000168,-0.031844209879636765,Turkic,Latn,-4.304065093204169,0.1411693548145614,6.587837837837826,2.142845889912376e-06
bloom-7b1,kir_Cyrl,0.24666666666666667,Cyrl,Turkic,8.70022124395045,2.7978,0.01,-0.10617641359567642,-0.050488121807575226,Turkic,Cyrl,-4.304065093204169,0.5685062097151441,6.587837837837826,8.629501736088903e-06
bloom-7b1,uzn_Latn,0.27,Latn,Turkic,7.876511046298704,1.7097,0.04,-0.1332220435142517,-0.05732148513197899,Turkic,Latn,-3.5973122605884447,1.2960299348137427,1.7337328767123257,7.474941514372263e-05
bloom-7b1,kaz_Cyrl,0.2633333333333333,Cyrl,Turkic,9.447543326977344,2.9647,0.02,-0.09788522124290466,-0.04639744386076927,Turkic,Cyrl,-4.011868340397864,0.6640319793770075,3.7701498868778427,1.761241295708018e-05
EuroLLM-1.7B,tur_Latn,0.24,Latn,Turkic,10.808162253319553,1.1797,0.9333333333333333,0.01099095307290554,0.1504562944173813,Turkic,Latn,-4.304065093204169,-0.6913524507617419,6.587837837837826,-1.0494216360352247e-05
EuroLLM-1.7B,azj_Latn,0.2633333333333333,Latn,Turkic,9.545721659518483,1.8967,0.20666666666666667,-0.05336794629693031,0.03053482621908188,Turkic,Latn,-4.011868340397864,0.036087614696592496,3.7701498868778427,9.57167720791136e-07
EuroLLM-1.7B,kir_Cyrl,0.25666666666666665,Cyrl,Turkic,8.70022124395045,2.1535,0.02666666666666667,-0.13326217234134674,-0.043474964797496796,Turkic,Cyrl,-4.304065093204169,0.11512070649896788,6.587837837837826,1.7474467687187443e-06
EuroLLM-1.7B,uzn_Latn,0.24666666666666667,Latn,Turkic,7.876511046298704,1.6324,0.04666666666666667,-0.17074473202228546,-0.060729485005140305,Turkic,Latn,-4.304065093204169,0.19436003279089853,6.587837837837826,2.950240848480996e-06
EuroLLM-1.7B,kaz_Cyrl,0.22666666666666666,Cyrl,Turkic,9.447543326977344,2.2464,0.023333333333333334,-0.10988312214612961,-0.03747505322098732,Turkic,Cyrl,-4.304065093204169,-0.08918107753060589,6.587837837837826,-1.3537024688494418e-06
SmolLM2-1.7B,tur_Latn,0.29333333333333333,Latn,Turkic,10.808162253319553,2.1623,0.11666666666666667,-0.04987383261322975,0.015444161370396614,Turkic,Latn,-2.7916369172104756,-0.05018553937501169,0.4144802947415429,-1.2105143439776213e-05
SmolLM2-1.7B,azj_Latn,0.2633333333333333,Latn,Turkic,9.545721659518483,2.5151,0.03,-0.08434609323740005,-0.02013261243700981,Turkic,Latn,-4.011868340397864,-0.8727295645369311,3.7701498868778427,-2.31477910087778e-05
SmolLM2-1.7B,kir_Cyrl,0.27666666666666667,Cyrl,Turkic,8.70022124395045,3.9591,0.023333333333333334,-0.10394201427698135,-0.04687492921948433,Turkic,Cyrl,-3.3004558118606235,0.3323356033499332,1.0085145449308752,3.2949713552851076e-05
SmolLM2-1.7B,uzn_Latn,0.2866666666666667,Latn,Turkic,7.876511046298704,1.9031,0.03333333333333333,-0.11436737328767776,-0.03480871766805649,Turkic,Latn,-2.9680807422234805,0.5856727522710279,0.5604580211632034,0.00010448030894063154
SmolLM2-1.7B,kaz_Cyrl,0.29333333333333333,Cyrl,Turkic,9.447543326977344,4.0549,0.01,-0.10362828522920609,-0.04689152538776398,Turkic,Cyrl,-2.7916369172104756,0.6371517588700599,0.4144802947415429,0.00015368597277175782
Falcon3-7B-Base,tur_Latn,0.33666666666666667,Latn,Turkic,10.808162253319553,2.0344,0.36666666666666664,-0.03700794279575348,0.03864904120564461,Turkic,Latn,-2.03520828670301,-0.14212924672973726,0.12669672326127676,-0.00011209220795846807
Falcon3-7B-Base,azj_Latn,0.26,Latn,Turkic,9.545721659518483,2.4599,0.06,-0.08370058238506317,-0.006547951605170965,Turkic,Latn,-4.304065093204169,-2.005801908930437,6.587837837837826,-3.044658219202652e-05
Falcon3-7B-Base,kir_Cyrl,0.32666666666666666,Cyrl,Turkic,8.70022124395045,4.2624,0.016666666666666666,-0.10156113654375076,-0.04161903262138367,Turkic,Cyrl,-2.172773481472055,0.6561104788718422,0.15476145913268075,0.0004236757696558193
Falcon3-7B-Base,uzn_Latn,0.27,Latn,Turkic,7.876511046298704,1.8301,0.03,-0.13772593438625336,-0.040359508246183395,Turkic,Latn,-3.5973122605884447,-0.8862698746508051,1.7337328767123257,-5.111622270267696e-05
Falcon3-7B-Base,kaz_Cyrl,0.30666666666666664,Cyrl,Turkic,9.447543326977344,4.3596,0.016666666666666666,-0.10757976025342941,-0.04790614917874336,Turkic,Cyrl,-2.5043247356451026,0.12070085207200609,0.2582678999201492,4.671665950915476e-05
salamandra-2b,tur_Latn,0.26,Latn,Turkic,10.808162253319553,1.9058,0.14666666666666667,-0.1409473419189453,-0.0058927289210259914,Turkic,Latn,-4.304065093204169,-0.6964977888775912,6.587837837837826,-1.05723187687614e-05
salamandra-2b,azj_Latn,0.26,Latn,Turkic,9.545721659518483,2.5803,0.04666666666666667,-0.1863989233970642,-0.059604156762361526,Turkic,Latn,-4.304065093204169,-0.2656370307879694,6.587837837837826,-4.032172691259384e-06
salamandra-2b,kir_Cyrl,0.2833333333333333,Cyrl,Turkic,8.70022124395045,2.2448,0.02666666666666667,-0.27624228596687317,-0.07692261040210724,Turkic,Cyrl,-3.0680529351336174,1.280527629130936,0.6671511627906979,0.00019191088762035425
salamandra-2b,uzn_Latn,0.25,Latn,Turkic,7.876511046298704,1.5979,0.03,-0.21437712013721466,-0.06669512391090393,Turkic,Latn,-4.304065093204169,0.11078243584758951,6.587837837837826,1.681595044580403e-06
salamandra-2b,kaz_Cyrl,0.22666666666666666,Cyrl,Turkic,9.447543326977344,2.3945,0.02666666666666667,-0.1734098494052887,-0.06461146473884583,Turkic,Cyrl,-4.304065093204169,-0.1539291576951971,6.587837837837826,-2.3365302027832773e-06
salamandra-7b,tur_Latn,0.30333333333333334,Latn,Turkic,10.808162253319553,1.9058,0.6766666666666666,-0.007550546899437904,0.08082345873117447,Turkic,Latn,-2.56974552972503,-0.2773062580410799,0.2870112514952153,-9.658494976447405e-05
salamandra-7b,azj_Latn,0.26,Latn,Turkic,9.545721659518483,2.5803,0.2966666666666667,-0.04671565070748329,0.02732967399060726,Turkic,Latn,-4.304065093204169,-1.5807650634305976,6.587837837837826,-2.3994838779108447e-05
salamandra-7b,kir_Cyrl,0.26666666666666666,Cyrl,Turkic,8.70022124395045,2.2448,0.08333333333333333,-0.06874296814203262,-0.005386475473642349,Turkic,Cyrl,-3.7841896339182615,-0.7507371022963367,2.4545454545454564,-3.058433961478904e-05
salamandra-7b,uzn_Latn,0.2833333333333333,Latn,Turkic,7.876511046298704,1.5979,0.05333333333333334,-0.09460070729255676,-0.015801165252923965,Turkic,Latn,-3.0680529351336174,0.03166656127551315,0.6671511627906979,4.7458233239937504e-06
salamandra-7b,kaz_Cyrl,0.2633333333333333,Cyrl,Turkic,9.447543326977344,2.3945,0.11333333333333333,-0.051663439720869064,0.004765514750033617,Turkic,Cyrl,-4.011868340397864,-1.17686043753152,3.7701498868778427,-3.121438824025311e-05
granite-3.1-8b-base,tur_Latn,0.37,Latn,Turkic,10.808162253319553,1.5808,0.2,-0.07402242720127106,0.017573347315192223,Turkic,Latn,-1.6582280766035322,0.1147807884048837,0.07647156084656088,0.00014990002442189326
granite-3.1-8b-base,azj_Latn,0.29333333333333333,Latn,Turkic,9.545721659518483,1.9498,0.04,-0.09651434421539307,-0.022882748395204544,Turkic,Latn,-2.7916369172104756,-0.619270127496331,0.4144802947415429,-0.0001493727838316326
granite-3.1-8b-base,kir_Cyrl,0.33666666666666667,Cyrl,Turkic,8.70022124395045,2.7184,0.04,-0.07460393011569977,-0.01822296343743801,Turkic,Cyrl,-2.03520828670301,0.5611646164442878,0.12669672326127676,0.00044257028258935235
granite-3.1-8b-base,uzn_Latn,0.3,Latn,Turkic,7.876511046298704,1.6623,0.016666666666666666,-0.14369192719459534,-0.046114519238471985,Turkic,Latn,-2.639057329615259,-0.018613728196922974,0.3214285714285716,-5.789136590877786e-06
granite-3.1-8b-base,kaz_Cyrl,0.29333333333333333,Cyrl,Turkic,9.447543326977344,2.8969,0.04,-0.06060827523469925,-0.01906597800552845,Turkic,Cyrl,-2.7916369172104756,-0.3907388176094089,0.4144802947415429,-9.424924979357783e-05
Yi-1.5-9B,tur_Latn,0.5533333333333333,Latn,Turkic,10.808162253319553,2.1069,0.6133333333333333,-0.016919545829296112,0.06605430692434311,Turkic,Latn,-0.3869802934340614,-0.028446799967444036,0.025244355447734155,-0.00011224116559080181
Yi-1.5-9B,azj_Latn,0.42,Latn,Turkic,9.545721659518483,2.4469,0.17333333333333334,-0.05186199024319649,0.018875423818826675,Turkic,Latn,-1.2272296664902034,-0.4723286973133827,0.046981267151891194,-0.0010032200190936153
Yi-1.5-9B,kir_Cyrl,0.37666666666666665,Cyrl,Turkic,8.70022124395045,2.9145,0.04,-0.08187753707170486,-0.025182634592056274,Turkic,Cyrl,-1.593522457128201,-0.4456541727131593,0.07061767668538078,-0.0006301878025374721
Yi-1.5-9B,uzn_Latn,0.43333333333333335,Latn,Turkic,7.876511046298704,1.8952,0.07,-0.07515338808298111,-0.009497089311480522,Turkic,Latn,-1.128465251817791,0.04726850752467904,0.04265921244530871,0.00011054578609827466
Yi-1.5-9B,kaz_Cyrl,0.3566666666666667,Cyrl,Turkic,9.447543326977344,3.2025,0.05333333333333334,-0.07581953704357147,-0.021009840071201324,Turkic,Cyrl,-1.7969542861051588,-0.8332692823049686,0.09136298777525904,-0.0009110453338210209
Llama-3.1-8B,tur_Latn,0.66,Latn,Turkic,10.808162253319553,1.2728,0.8666666666666667,0.015739494934678078,0.1413479894399643,Turkic,Latn,0.18721154208814672,0.41065074149500214,0.02165202785456836,0.0018878733708957852
Llama-3.1-8B,azj_Latn,0.5333333333333333,Latn,Turkic,9.545721659518483,2.0719,0.7433333333333333,-0.018845243379473686,0.10047996789216995,Turkic,Latn,-0.4989911661189879,0.16815741016515923,0.02669303015323777,0.0006276162464824903
Llama-3.1-8B,kir_Cyrl,0.5166666666666667,Cyrl,Turkic,8.70022124395045,2.6772,0.5133333333333333,-0.051348231732845306,0.05661483854055405,Turkic,Cyrl,-0.5947071077466924,0.4796082605578761,0.028185614224137928,0.0016955907577576794
Llama-3.1-8B,uzn_Latn,0.5,Latn,Turkic,7.876511046298704,1.8478,0.6366666666666667,-0.044311437755823135,0.07226187735795975,Turkic,Latn,-0.6931471805599454,0.42861594764619637,0.029999999999999995,0.0014239732479996595
Llama-3.1-8B,kaz_Cyrl,0.44,Cyrl,Turkic,9.447543326977344,2.8164,0.6133333333333333,-0.0340682752430439,0.07473206520080566,Turkic,Cyrl,-1.0809127115687085,-0.20612472079396227,0.04080925999208549,-0.0005038583460847894
Qwen3-0.6B-Base,fin_Latn,0.39,Latn,Uralic,10.461273505456898,1.7471,0.41333333333333333,-0.06295087188482285,0.05018266290426254,Uralic,Latn,-1.4718165345580525,-0.027783213237040805,0.06116175978588154,-4.5351640777978584e-05
Qwen3-0.6B-Base,hun_Latn,0.45666666666666667,Latn,Uralic,10.637669631397417,1.8957,0.6,-0.04228502884507179,0.06647687405347824,Uralic,Latn,-0.9666158157616709,0.4422568907201174,0.0368971961721877,0.0011953794786627723
Qwen3-0.6B-Base,est_Latn,0.44333333333333336,Latn,Uralic,9.944761723531126,1.7888,0.21,-0.13379818201065063,0.00526660680770874,Uralic,Latn,-1.0575508018703355,0.5386068357573945,0.039950568541869895,0.0013448169535905034
Qwen3-1.7B-Base,fin_Latn,0.5566666666666666,Latn,Uralic,10.461273505456898,1.7471,0.79,-0.01383679173886776,0.11049748957157135,Uralic,Latn,-0.3685605511727135,0.08115130114651387,0.025034156160723176,0.00032287259070683824
Qwen3-1.7B-Base,hun_Latn,0.5666666666666667,Latn,Uralic,10.637669631397417,1.8957,0.8833333333333333,-0.008708914741873741,0.12393001466989517,Uralic,Latn,-0.3136575588550415,0.10089367862496251,0.024451310462390803,0.0004109502781181007
Qwen3-1.7B-Base,est_Latn,0.5366666666666666,Latn,Uralic,9.944761723531126,1.7888,0.6766666666666666,-0.05618230253458023,0.08000124990940094,Uralic,Latn,-0.48012663687718415,0.12170953174876153,0.026427613993175402,0.0004588031617999835
Qwen3-4B-Base,fin_Latn,0.79,Latn,Uralic,10.461273505456898,1.7471,0.89,0.010810759849846363,0.1461743712425232,Uralic,Latn,0.9444616088408518,0.3439708381833707,0.024189202429943178,0.0014161471097181109
Qwen3-4B-Base,hun_Latn,0.74,Latn,Uralic,10.637669631397417,1.8957,0.8833333333333333,0.004822515416890383,0.1426439732313156,Uralic,Latn,0.6337237600891445,-0.0019276254075599741,0.022226315958094385,-8.633871389607904e-06
Qwen3-4B-Base,est_Latn,0.6866666666666666,Latn,Uralic,9.944761723531126,1.7888,0.8,-0.026365185156464577,0.12580576539039612,Uralic,Latn,0.3319025409311476,-0.1164639134196152,0.02154966667369233,-0.0005379478362107438
Qwen3-8B-Base,fin_Latn,0.81,Latn,Uralic,10.461273505456898,1.7471,0.91,0.02420012466609478,0.15992538630962372,Uralic,Latn,1.080912711568709,0.16031177959199328,0.025489225295381304,0.00062648156692293
Qwen3-8B-Base,hun_Latn,0.81,Latn,Uralic,10.637669631397417,1.8957,0.93,0.01669265702366829,0.15333661437034607,Uralic,Latn,1.080912711568709,0.12515116475276988,0.025489225295381304,0.0004890775836707692
Qwen3-8B-Base,est_Latn,0.76,Latn,Uralic,9.944761723531126,1.7888,0.8733333333333333,0.0038366992957890034,0.14810150861740112,Uralic,Latn,0.7537718023763803,-0.014704813293617058,0.02282775855440216,-6.413541584093094e-05
OLMo-2-0425-1B,fin_Latn,0.25333333333333335,Latn,Uralic,10.461273505456898,1.7611,0.19333333333333333,-0.04078289493918419,0.030483700335025787,Uralic,Latn,-4.304065093204169,-0.8916663258582451,6.587837837837826,-1.3534832102284035e-05
