model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y
granite-3.1-8b-base,fra_Latn,0.6733333333333333,Latn,Indo-European,11.504243358607456,1.34,0.8766666666666667,0.017877740785479546,0.14679406583309174,Indo-European,Latn,0.25921960778801917
granite-3.1-8b-base,hin_Latn,0.30666666666666664,,,,,,,,other,other,-2.5043247356451026
granite-3.1-8b-base,jav_Latn,0.29,Latn,Austronesian,,,,,,Austronesian,Latn,-2.876385515921425
granite-3.1-8b-base,kin_Latn,0.21333333333333335,Latn,Atlantic-Congo,,1.6427,0.03666666666666667,-0.09461785107851028,-0.02386261150240898,Atlantic-Congo,Latn,-4.304065093204169
granite-3.1-8b-base,mal_Mlym,0.2866666666666667,Mlym,Dravidian,9.322334431411548,5.5645,0.043333333333333335,-0.10567603260278702,-0.04165618121623993,Dravidian,other,-2.9680807422234805
granite-3.1-8b-base,npi_Latn,0.23666666666666666,,,,,,,,other,other,-4.304065093204169
granite-3.1-8b-base,por_Latn,0.6466666666666666,Latn,Indo-European,11.136535917638877,1.2916,0.9333333333333333,0.0483427569270134,0.18230046331882477,Indo-European,Latn,0.11568439899946212
granite-3.1-8b-base,sna_Latn,0.26,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.304065093204169
granite-3.1-8b-base,swh_Latn,0.30333333333333334,Latn,Atlantic-Congo,7.487255902011655,1.5846,0.07333333333333333,-0.08759351819753647,-0.010045552626252174,Atlantic-Congo,Latn,-2.56974552972503
granite-3.1-8b-base,tur_Latn,0.37,Latn,Turkic,10.808162253319553,1.5808,0.2,-0.07402242720127106,0.017573347315192223,Turkic,Latn,-1.6582280766035322
granite-3.1-8b-base,yor_Latn,0.25333333333333335,Latn,Atlantic-Congo,4.632892380992985,2.566,0.06333333333333334,-0.0678398609161377,-0.026316583156585693,Atlantic-Congo,Latn,-4.304065093204169
granite-3.1-8b-base,als_Latn,0.29,Latn,Indo-European,9.562161153905935,1.8249,0.056666666666666664,-0.2544378936290741,-0.15743426978588104,Indo-European,Latn,-2.876385515921425
granite-3.1-8b-base,azj_Latn,0.29333333333333333,Latn,Turkic,9.545721659518483,1.9498,0.04,-0.09651434421539307,-0.022882748395204544,Turkic,Latn,-2.7916369172104756
granite-3.1-8b-base,ckb_Arab,0.29,Arab,Indo-European,8.481429599472412,,,,,Indo-European,Arab,-2.876385515921425
granite-3.1-8b-base,fuv_Latn,0.2833333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.0680529351336174
granite-3.1-8b-base,hrv_Latn,0.3933333333333333,Latn,Balto-Slavic,7.610626216540094,1.6464,0.3,-0.09958843141794205,0.025430209934711456,Balto-Slavic,Latn,-1.442806571383233
granite-3.1-8b-base,jpn_Jpan,0.42,Jpan,Japonic,11.032916144087627,3.4027,0.5666666666666667,-0.019613437354564667,0.07068279385566711,other,other,-1.2272296664902034
granite-3.1-8b-base,kir_Cyrl,0.33666666666666667,Cyrl,Turkic,8.70022124395045,2.7184,0.04,-0.07460393011569977,-0.01822296343743801,Turkic,Cyrl,-2.03520828670301
granite-3.1-8b-base,mar_Deva,0.3333333333333333,Deva,Indo-European,9.291197362643686,4.511,0.12666666666666668,-0.0720294788479805,-0.016730263829231262,Indo-European,Deva,-2.079441541679836
granite-3.1-8b-base,nso_Latn,0.23,Latn,Atlantic-Congo,,1.5526,0.043333333333333335,-0.12529854476451874,-0.035930048674345016,Atlantic-Congo,Latn,-4.304065093204169
granite-3.1-8b-base,snd_Arab,0.3233333333333333,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-2.222163525683472
granite-3.1-8b-base,tam_Taml,0.31666666666666665,Taml,Dravidian,9.641283555217916,3.7518,0.10666666666666667,-0.06602253019809723,-0.014709855429828167,Dravidian,other,-2.3272777055844176
granite-3.1-8b-base,ukr_Cyrl,0.4166666666666667,Cyrl,Balto-Slavic,10.582360317494818,2.3159,0.38666666666666666,-0.010444930754601955,0.05604279041290283,Balto-Slavic,Cyrl,-1.2527629684953678
granite-3.1-8b-base,zho_Hans,0.5533333333333333,Hans,Sino-Tibetan,11.356131798505956,3.382,0.78,0.009133812040090561,0.10156407207250595,Sino-Tibetan,other,-0.3869802934340614
granite-3.1-8b-base,amh_Ethi,0.25,Ethi,Afro-Asiatic,8.5541337799261,9.142,0.006666666666666667,-0.10958953201770782,-0.06689445674419403,Afro-Asiatic,other,-4.304065093204169
granite-3.1-8b-base,bam_Latn,0.2633333333333333,Latn,Mande,,,,,,other,Latn,-4.011868340397864
granite-3.1-8b-base,dan_Latn,0.45,Latn,Indo-European,10.360245901721395,1.4501,0.56,-0.015345168299973011,0.10235504060983658,Indo-European,Latn,-1.01160091167848
granite-3.1-8b-base,gaz_Latn,0.25333333333333335,Latn,Afro-Asiatic,,1.6428,0.03333333333333333,-0.1399591863155365,-0.0551774725317955,Afro-Asiatic,Latn,-4.304065093204169
granite-3.1-8b-base,hun_Latn,0.39,Latn,Uralic,10.637669631397417,1.6974,0.08666666666666667,-0.06178934499621391,0.009350821375846863,Uralic,Latn,-1.4718165345580525
granite-3.1-8b-base,kac_Latn,0.23,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-4.304065093204169
granite-3.1-8b-base,kor_Hang,0.4766666666666667,Hang,Koreanic,10.39384619552899,3.3708,0.44333333333333336,-0.031053666025400162,0.03869376331567764,other,other,-0.8367381001722014
granite-3.1-8b-base,mkd_Cyrl,0.41,Cyrl,Balto-Slavic,9.301746425904852,2.1605,0.09,-0.24068143963813782,-0.10668229311704636,Balto-Slavic,Cyrl,-1.3049487216659383
granite-3.1-8b-base,nya_Latn,0.2633333333333333,Latn,Afro-Asiatic,,1.6162,0.04,-0.09563647955656052,-0.027365239337086678,Afro-Asiatic,Latn,-4.011868340397864
granite-3.1-8b-base,ron_Latn,0.49,Latn,Indo-European,10.598220789235436,1.6711,0.37,-0.02945452556014061,0.058359578251838684,Indo-European,Latn,-0.7537718023763801
granite-3.1-8b-base,som_Latn,0.29333333333333333,Latn,Afro-Asiatic,3.781970673912552,1.6601,0.08333333333333333,-0.07528243958950043,-0.008158257231116295,Afro-Asiatic,Latn,-2.7916369172104756
granite-3.1-8b-base,tel_Telu,0.26666666666666666,Telu,Dravidian,9.195061276656201,4.7337,0.09666666666666666,-0.07081464678049088,-0.013211391866207123,Dravidian,other,-3.7841896339182615
granite-3.1-8b-base,urd_Arab,0.36333333333333334,Arab,Indo-European,9.431854501264098,3.543,0.19,-0.042804792523384094,0.0032217195257544518,Indo-European,Arab,-1.7259129034304685
granite-3.1-8b-base,zho_Hant,0.54,Hant,Sino-Tibetan,11.356131798505956,3.382,,,,Sino-Tibetan,other,-0.46134556650262076
granite-3.1-8b-base,apc_Arab,0.33666666666666667,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.03520828670301
granite-3.1-8b-base,ben_Beng,0.32,Beng,Indo-European,9.981044874347496,3.5987,0.25333333333333335,-0.04370874539017677,0.004931839182972908,Indo-European,other,-2.2735975561207935
granite-3.1-8b-base,deu_Latn,0.52,Latn,Indo-European,11.552705133249123,1.3487,0.93,0.04710432514548302,0.16451576352119446,Indo-European,Latn,-0.5753641449035617
granite-3.1-8b-base,grn_Latn,0.27666666666666667,Latn,Tupian,4.10407720615511,,,,,other,Latn,-3.3004558118606235
granite-3.1-8b-base,hye_Armn,0.28,Armn,Indo-European,9.379338026785135,4.4952,0.02,-0.10043380409479141,-0.04987337812781334,Indo-European,other,-3.178053830347945
granite-3.1-8b-base,kan_Knda,0.2833333333333333,Knda,Dravidian,9.094221311622814,7.9149,0.02666666666666667,-0.09371156990528107,-0.042666029185056686,Dravidian,other,-3.0680529351336174
granite-3.1-8b-base,lao_Laoo,0.24,Laoo,Tai-Kadai,8.225972821174405,6.7752,0.11666666666666667,-0.10768911242485046,-0.03681112453341484,Tai-Kadai,other,-4.304065093204169
granite-3.1-8b-base,mlt_Latn,0.27,Latn,Afro-Asiatic,,1.8838,0.05,-0.0870455801486969,-0.009971793740987778,Afro-Asiatic,Latn,-3.5973122605884447
granite-3.1-8b-base,ory_Orya,0.27666666666666667,Orya,Indo-European,8.00140143263562,,,,,Indo-European,other,-3.3004558118606235
granite-3.1-8b-base,rus_Cyrl,0.48,Cyrl,Balto-Slavic,11.867586387163913,1.9505,0.6266666666666667,-0.02155705727636814,0.06707682460546494,Balto-Slavic,Cyrl,-0.8157495026522779
granite-3.1-8b-base,sot_Latn,0.2633333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.011868340397864
granite-3.1-8b-base,tgk_Cyrl,0.2733333333333333,Cyrl,Indo-European,,,,,,Indo-European,Cyrl,-3.4385849137337767
granite-3.1-8b-base,urd_Latn,0.25666666666666665,,,,,,,,other,other,-4.304065093204169
granite-3.1-8b-base,zsm_Latn,0.43333333333333335,Latn,Austronesian,7.287263587861631,1.3866,0.5033333333333333,-0.06430958956480026,0.0521218441426754,Austronesian,Latn,-1.128465251817791
granite-3.1-8b-base,arb_Arab,0.3933333333333333,Arab,Afro-Asiatic,10.841073612355865,2.8925,0.5066666666666667,-0.016374435275793076,0.055201172828674316,Afro-Asiatic,Arab,-1.442806571383233
granite-3.1-8b-base,ben_Latn,0.26,,,,,,,,other,other,-4.304065093204169
granite-3.1-8b-base,ell_Grek,0.37,Grek,Indo-European,10.634956550916772,3.3495,0.05,-0.19938905537128448,-0.11164174228906631,Indo-European,other,-1.6582280766035322
granite-3.1-8b-base,guj_Gujr,0.30333333333333334,Gujr,Indo-European,9.053743034427566,10.1093,0.03666666666666667,-0.11570191383361816,-0.046353116631507874,Indo-European,other,-2.56974552972503
granite-3.1-8b-base,ibo_Latn,0.29,Latn,Atlantic-Congo,,1.9925,0.043333333333333335,-0.06468970328569412,-0.008927271701395512,Atlantic-Congo,Latn,-2.876385515921425
granite-3.1-8b-base,kat_Geor,0.26,Geor,kartvelian,9.417907523376437,4.5717,0.02,-0.09901787340641022,-0.05232807621359825,other,other,-4.304065093204169
granite-3.1-8b-base,lin_Latn,0.20333333333333334,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.304065093204169
granite-3.1-8b-base,mri_Latn,0.20666666666666667,Latn,Austronesian,,1.7777,0.043333333333333335,-0.08567816764116287,-0.01771635003387928,Austronesian,Latn,-4.304065093204169
granite-3.1-8b-base,pan_Guru,0.28,Guru,Indo-European,8.861860543889303,9.7885,0.043333333333333335,-0.11696355789899826,-0.04715786129236221,Indo-European,other,-3.178053830347945
granite-3.1-8b-base,shn_Mymr,0.26,Mymr,Tai-Kadai,,,,,,Tai-Kadai,other,-4.304065093204169
granite-3.1-8b-base,spa_Latn,0.56,Latn,Indo-European,11.572692346038526,1.2649,0.9466666666666667,0.03995952755212784,0.18257072567939758,Indo-European,Latn,-0.35020242943311486
granite-3.1-8b-base,tgl_Latn,0.4,Latn,Austronesian,8.383970492667663,,,,,Austronesian,Latn,-1.3862943611198904
granite-3.1-8b-base,uzn_Latn,0.3,Latn,Turkic,7.876511046298704,1.6623,0.016666666666666666,-0.14369192719459534,-0.046114519238471985,Turkic,Latn,-2.639057329615259
granite-3.1-8b-base,zul_Latn,0.2733333333333333,Latn,Atlantic-Congo,,1.6641,0.03333333333333333,-0.14371894299983978,-0.0354456789791584,Atlantic-Congo,Latn,-3.4385849137337767
granite-3.1-8b-base,arb_Latn,0.21,Latn,Afro-Asiatic,10.841073612355865,2.8925,,,,Afro-Asiatic,Latn,-4.304065093204169
granite-3.1-8b-base,bod_Tibt,0.23333333333333334,Tibt,Sino-Tibetan,,10.9945,0.0033333333333333335,-0.1555708795785904,-0.08172332495450974,Sino-Tibetan,other,-4.304065093204169
granite-3.1-8b-base,eng_Latn,0.7533333333333333,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,0.7132147436107544
granite-3.1-8b-base,hat_Latn,0.2633333333333333,Latn,Atlantic-Congo,4.418019405728941,,,,,Atlantic-Congo,Latn,-4.011868340397864
granite-3.1-8b-base,ilo_Latn,0.27,Latn,Austronesian,,,,,,Austronesian,Latn,-3.5973122605884447
granite-3.1-8b-base,kaz_Cyrl,0.29333333333333333,Cyrl,Turkic,9.447543326977344,2.8969,0.04,-0.06060827523469925,-0.01906597800552845,Turkic,Cyrl,-2.7916369172104756
granite-3.1-8b-base,lit_Latn,0.30666666666666664,Latn,Balto-Slavic,10.153726802927073,1.8518,0.06666666666666667,-0.0735531821846962,-0.003973982762545347,Balto-Slavic,Latn,-2.5043247356451026
granite-3.1-8b-base,mya_Mymr,0.2633333333333333,Mymr,Sino-Tibetan,8.94576714414124,7.5669,0.0033333333333333335,-0.12391532212495804,-0.07415501773357391,Sino-Tibetan,other,-4.011868340397864
granite-3.1-8b-base,pbt_Arab,0.23333333333333334,Arab,Indo-European,8.559915920992061,3.3274,0.006666666666666667,-0.09807658195495605,-0.0558793880045414,Indo-European,Arab,-4.304065093204169
granite-3.1-8b-base,sin_Latn,0.24666666666666667,,,,,,,,other,other,-4.304065093204169
granite-3.1-8b-base,srp_Cyrl,0.37666666666666665,Cyrl,Balto-Slavic,9.664593347362308,2.3476,0.14666666666666667,-0.15352843701839447,-0.04113398864865303,Balto-Slavic,Cyrl,-1.593522457128201
granite-3.1-8b-base,tha_Thai,0.2733333333333333,Thai,Tai-Kadai,10.196379987855126,3.4482,0.22,-0.04292396456003189,0.019666319712996483,Tai-Kadai,other,-3.4385849137337767
granite-3.1-8b-base,vie_Latn,0.38666666666666666,Latn,Austroasiatic,10.743353922054286,1.9595,0.29333333333333333,-0.013736761175096035,0.04527495056390762,other,Latn,-1.501363690904678
granite-3.1-8b-base,ars_Arab,0.37333333333333335,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-1.6255240501857244
granite-3.1-8b-base,bul_Cyrl,0.41333333333333333,Cyrl,Balto-Slavic,10.360175858097726,2.0638,0.2866666666666667,-0.10186491906642914,0.011320006102323532,Balto-Slavic,Cyrl,-1.2786636969275254
granite-3.1-8b-base,est_Latn,0.37,Latn,Uralic,9.944761723531126,1.6449,0.07,-0.1220431849360466,-0.019636688753962517,Uralic,Latn,-1.6582280766035322
granite-3.1-8b-base,hau_Latn,0.31,Latn,Afro-Asiatic,,1.6553,0.03333333333333333,-0.09329871833324432,-0.028909970074892044,Afro-Asiatic,Latn,-2.4423470353692043
granite-3.1-8b-base,ind_Latn,0.49333333333333335,Latn,Austronesian,10.081454105942349,1.3718,0.4166666666666667,-0.12077736109495163,0.024882612749934196,Austronesian,Latn,-0.7334210796978851
granite-3.1-8b-base,kea_Latn,0.32,Latn,Portuguese Creole,,,,,,other,Latn,-2.2735975561207935
granite-3.1-8b-base,lug_Latn,0.2633333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.011868340397864
granite-3.1-8b-base,nld_Latn,0.49,Latn,Indo-European,10.903264809073452,1.3414,0.88,0.04305634647607803,0.16019877791404724,Indo-European,Latn,-0.7537718023763801
granite-3.1-8b-base,pes_Arab,0.31333333333333335,Arab,Indo-European,10.662263375070816,2.7787,0.23333333333333334,-0.027091631665825844,0.02391345426440239,Indo-European,Arab,-2.38343718962314
granite-3.1-8b-base,sin_Sinh,0.3,Sinh,Indo-European,8.94462532284678,6.7614,,,,Indo-European,other,-2.639057329615259
granite-3.1-8b-base,ssw_Latn,0.2866666666666667,Latn,Atlantic-Congo,,1.6804,0.043333333333333335,-0.10187195986509323,-0.028033597394824028,Atlantic-Congo,Latn,-2.9680807422234805
granite-3.1-8b-base,tir_Ethi,0.23,Ethi,Afro-Asiatic,,8.6813,0.006666666666666667,-0.10378453880548477,-0.06309125572443008,Afro-Asiatic,other,-4.304065093204169
granite-3.1-8b-base,war_Latn,0.31,Latn,Austronesian,,,,,,Austronesian,Latn,-2.4423470353692043
granite-3.1-8b-base,ary_Arab,0.3333333333333333,,,,,,,,other,other,-2.079441541679836
granite-3.1-8b-base,cat_Latn,0.5866666666666667,Latn,Indo-European,10.097961053275002,1.3397,0.84,-0.008231917396187782,0.12427841126918793,Indo-European,Latn,-0.20516104876377736
granite-3.1-8b-base,eus_Latn,0.3433333333333333,Latn,isolate,9.101082328203272,1.5331,0.14333333333333334,-0.08969160169363022,-0.017915137112140656,other,Latn,-1.9509992185627847
granite-3.1-8b-base,heb_Hebr,0.27666666666666667,Hebr,Afro-Asiatic,9.693476506485494,3.2181,0.18666666666666668,-0.03281433507800102,0.022683143615722656,Afro-Asiatic,other,-3.3004558118606235
granite-3.1-8b-base,isl_Latn,0.3233333333333333,Latn,Indo-European,9.371177412080815,1.7876,0.08333333333333333,-0.07444357126951218,-0.014817320741713047,Indo-European,Latn,-2.222163525683472
granite-3.1-8b-base,khk_Cyrl,0.22666666666666666,Cyrl,Mongolic-Khitan,9.267328434893145,2.9543,0.013333333333333334,-0.08250638097524643,-0.04265905171632767,other,Cyrl,-4.304065093204169
granite-3.1-8b-base,luo_Latn,0.21333333333333335,Latn,Nilotic,,,,,,other,Latn,-4.304065093204169
granite-3.1-8b-base,nob_Latn,0.47,Latn,Indo-European,10.265445888776227,1.4347,0.51,-0.0374419279396534,0.09639809280633926,Indo-European,Latn,-0.8792494601938063
granite-3.1-8b-base,plt_Latn,0.27,Latn,Austronesian,8.15437957359287,1.5885,0.03666666666666667,-0.10601534694433212,-0.05113156512379646,Austronesian,Latn,-3.5973122605884447
granite-3.1-8b-base,slk_Latn,0.42,Latn,Balto-Slavic,10.215972316299656,1.7327,0.48,-0.0076426295563578606,0.09030067175626755,Balto-Slavic,Latn,-1.2272296664902034
granite-3.1-8b-base,sun_Latn,0.3,Latn,Austronesian,6.11676045067112,,,,,Austronesian,Latn,-2.639057329615259
granite-3.1-8b-base,tsn_Latn,0.24666666666666667,Latn,Atlantic-Congo,,1.5389,0.03333333333333333,-0.09796515852212906,-0.03271917253732681,Atlantic-Congo,Latn,-4.304065093204169
granite-3.1-8b-base,wol_Latn,0.20333333333333334,Latn,Atlantic-Congo,,1.6828,0.056666666666666664,-0.16508536040782928,-0.05281141772866249,Atlantic-Congo,Latn,-4.304065093204169
Yi-1.5-9B,acm_Arab,0.49333333333333335,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.7334210796978851
Yi-1.5-9B,arz_Arab,0.44666666666666666,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-1.034450344450824
Yi-1.5-9B,ceb_Latn,0.46,Latn,Austronesian,,,,,,Austronesian,Latn,-0.9444616088408512
Yi-1.5-9B,fin_Latn,0.64,Latn,Uralic,10.461273505456898,1.9509,0.64,-0.01078925933688879,0.07405722141265869,Uralic,Latn,0.08004270767353656
Yi-1.5-9B,hin_Deva,0.4766666666666667,Deva,Indo-European,10.225085947081105,9.5672,0.16,-0.051580511033535004,-0.006648106500506401,Indo-European,Deva,-0.8367381001722014
Yi-1.5-9B,ita_Latn,0.7766666666666666,Latn,Indo-European,11.218657350111846,1.4999,0.94,0.04786398261785507,0.19085179269313812,Indo-European,Latn,0.8579024136360006
Yi-1.5-9B,khm_Khmr,0.38666666666666666,Khmr,Austroasiatic,8.873125289337338,11.745,0.07,-0.06626923382282257,-0.02957187034189701,other,other,-1.501363690904678
Yi-1.5-9B,lvs_Latn,0.5066666666666667,Latn,Balto-Slavic,9.894602930159628,2.2772,0.24333333333333335,-0.04683016240596771,0.024712366983294487,Balto-Slavic,Latn,-0.6534068519104311
Yi-1.5-9B,npi_Deva,0.3933333333333333,Deva,Indo-European,9.314204818644845,9.2829,0.06666666666666667,-0.057697001844644547,-0.01476781815290451,Indo-European,Deva,-1.442806571383233
Yi-1.5-9B,pol_Latn,0.6566666666666666,Latn,Balto-Slavic,11.069183544489329,2.2156,0.68,-0.010542845353484154,0.09234664589166641,Balto-Slavic,Latn,0.16929205650362053
Yi-1.5-9B,slv_Latn,0.6033333333333334,Latn,Balto-Slavic,9.903501694149961,1.8939,0.5733333333333334,-0.026827240362763405,0.07486208528280258,Balto-Slavic,Latn,-0.11568439899946181
Yi-1.5-9B,swe_Latn,0.7366666666666667,Latn,Indo-European,10.585304823582218,1.7452,0.8766666666666667,0.03765006735920906,0.16727317869663239,Indo-European,Latn,0.6141587692413152
Yi-1.5-9B,tso_Latn,0.29333333333333333,Latn,Afro-Asiatic,,,,,,Afro-Asiatic,Latn,-2.7916369172104756
Yi-1.5-9B,xho_Latn,0.29333333333333333,Latn,Atlantic-Congo,,1.9201,0.06333333333333334,-0.09828916937112808,-0.023511119186878204,Atlantic-Congo,Latn,-2.7916369172104756
Yi-1.5-9B,afr_Latn,0.63,Latn,Indo-European,9.04883387717687,1.6493,0.7,-0.0019080141792073846,0.11081746220588684,Indo-European,Latn,0.02666824708216149
Yi-1.5-9B,asm_Beng,0.36,Beng,Indo-European,7.923181284977745,,,,,Indo-European,other,-1.7609878105613017
Yi-1.5-9B,ces_Latn,0.61,Latn,Balto-Slavic,10.755192300065602,2.2574,0.69,-0.004618400242179632,0.09408887475728989,Balto-Slavic,Latn,-0.0800427076735365
Yi-1.5-9B,fra_Latn,0.7933333333333333,Latn,Indo-European,11.504243358607456,1.5021,0.9233333333333333,0.006235258653759956,0.15612736344337463,Indo-European,Latn,0.9666158157616708
Yi-1.5-9B,hin_Latn,0.4066666666666667,,,,,,,,other,other,-1.3316359485820264
Yi-1.5-9B,jav_Latn,0.38333333333333336,Latn,Austronesian,,,,,,Austronesian,Latn,-1.5314763709643884
Yi-1.5-9B,kin_Latn,0.29333333333333333,Latn,Atlantic-Congo,,1.8897,0.05333333333333334,-0.10866884887218475,-0.02777712419629097,Atlantic-Congo,Latn,-2.7916369172104756
Yi-1.5-9B,mal_Mlym,0.3466666666666667,Mlym,Dravidian,9.322334431411548,12.0733,0.01,-0.07908506691455841,-0.04099632799625397,Dravidian,other,-1.9108188292440431
Yi-1.5-9B,npi_Latn,0.32,,,,,,,,other,other,-2.2735975561207935
Yi-1.5-9B,por_Latn,0.8,Latn,Indo-European,11.136535917638877,1.5679,0.95,0.03525668755173683,0.18419966101646423,Indo-European,Latn,1.0116009116784803
Yi-1.5-9B,sna_Latn,0.36,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-1.7609878105613017
Yi-1.5-9B,swh_Latn,0.37,Latn,Atlantic-Congo,7.487255902011655,1.8244,0.12,-0.07577478885650635,0.0040046158246695995,Atlantic-Congo,Latn,-1.6582280766035322
Yi-1.5-9B,tur_Latn,0.5533333333333333,Latn,Turkic,10.808162253319553,2.1069,0.6133333333333333,-0.016919545829296112,0.06605430692434311,Turkic,Latn,-0.3869802934340614
Yi-1.5-9B,yor_Latn,0.25333333333333335,Latn,Atlantic-Congo,4.632892380992985,3.7232,0.02666666666666667,-0.08131542801856995,-0.03973075747489929,Atlantic-Congo,Latn,-4.304065093204169
Yi-1.5-9B,als_Latn,0.44,Latn,Indo-European,9.562161153905935,2.0924,0.3233333333333333,-0.07247384637594223,0.02674354799091816,Indo-European,Latn,-1.0809127115687085
Yi-1.5-9B,azj_Latn,0.42,Latn,Turkic,9.545721659518483,2.4469,0.17333333333333334,-0.05186199024319649,0.018875423818826675,Turkic,Latn,-1.2272296664902034
Yi-1.5-9B,ckb_Arab,0.32,Arab,Indo-European,8.481429599472412,,,,,Indo-European,Arab,-2.2735975561207935
Yi-1.5-9B,fuv_Latn,0.2633333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.011868340397864
Yi-1.5-9B,hrv_Latn,0.59,Latn,Balto-Slavic,7.610626216540094,1.9348,0.6566666666666666,-0.006884729955345392,0.08823028951883316,Balto-Slavic,Latn,-0.18721154208814647
Yi-1.5-9B,jpn_Jpan,0.73,Jpan,Japonic,11.032916144087627,5.3467,0.67,-0.018696265295147896,0.0730946958065033,other,other,0.5753641449035619
Yi-1.5-9B,kir_Cyrl,0.37666666666666665,Cyrl,Turkic,8.70022124395045,2.9145,0.04,-0.08187753707170486,-0.025182634592056274,Turkic,Cyrl,-1.593522457128201
Yi-1.5-9B,mar_Deva,0.44333333333333336,Deva,Indo-European,9.291197362643686,9.6865,0.07666666666666666,-0.05696519836783409,-0.017163267359137535,Indo-European,Deva,-1.0575508018703355
Yi-1.5-9B,nso_Latn,0.2633333333333333,Latn,Atlantic-Congo,,1.746,0.08333333333333333,-0.1032312661409378,-0.025411341339349747,Atlantic-Congo,Latn,-4.011868340397864
Yi-1.5-9B,snd_Arab,0.32,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-2.2735975561207935
Yi-1.5-9B,tam_Taml,0.41333333333333333,Taml,Dravidian,9.641283555217916,11.6059,0.03333333333333333,-0.06388453394174576,-0.028106175363063812,Dravidian,other,-1.2786636969275254
Yi-1.5-9B,ukr_Cyrl,0.66,Cyrl,Balto-Slavic,10.582360317494818,2.4803,0.7466666666666667,-0.010937625542283058,0.09391467273235321,Balto-Slavic,Cyrl,0.18721154208814672
Yi-1.5-9B,zho_Hans,0.83,Hans,Sino-Tibetan,11.356131798505956,2.6945,0.9533333333333334,0.005960994865745306,0.1684410274028778,Sino-Tibetan,other,1.2272296664902032
Yi-1.5-9B,amh_Ethi,0.29,Ethi,Afro-Asiatic,8.5541337799261,11.2777,0.006666666666666667,-0.09137962758541107,-0.05975479632616043,Afro-Asiatic,other,-2.876385515921425
Yi-1.5-9B,bam_Latn,0.32666666666666666,Latn,Mande,,,,,,other,Latn,-2.172773481472055
Yi-1.5-9B,dan_Latn,0.6966666666666667,Latn,Indo-European,10.360245901721395,1.684,0.9,0.04170569032430649,0.15807421505451202,Indo-European,Latn,0.3869802934340611
Yi-1.5-9B,gaz_Latn,0.2733333333333333,Latn,Afro-Asiatic,,1.9027,0.043333333333333335,-0.12771089375019073,-0.05319114774465561,Afro-Asiatic,Latn,-3.4385849137337767
Yi-1.5-9B,hun_Latn,0.58,Latn,Uralic,10.637669631397417,2.1683,0.3933333333333333,-0.0344143882393837,0.046723995357751846,Uralic,Latn,-0.24116205681688824
Yi-1.5-9B,kac_Latn,0.3,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-2.639057329615259
Yi-1.5-9B,kor_Hang,0.66,Hang,Koreanic,10.39384619552899,8.1136,0.57,-0.03838111832737923,0.032498735934495926,other,other,0.18721154208814672
Yi-1.5-9B,mkd_Cyrl,0.5266666666666666,Cyrl,Balto-Slavic,9.301746425904852,2.069,0.41,-0.04385360702872276,0.04905278980731964,Balto-Slavic,Cyrl,-0.5369864498046631
Yi-1.5-9B,nya_Latn,0.31,Latn,Afro-Asiatic,,1.8233,0.09666666666666666,-0.10165534168481827,-0.01915600523352623,Afro-Asiatic,Latn,-2.4423470353692043
Yi-1.5-9B,ron_Latn,0.73,Latn,Indo-European,10.598220789235436,2.0221,0.81,0.007498083170503378,0.12438298761844635,Indo-European,Latn,0.5753641449035619
Yi-1.5-9B,som_Latn,0.3466666666666667,Latn,Afro-Asiatic,3.781970673912552,1.8586,0.09666666666666666,-0.08905337005853653,-0.014828148297965527,Afro-Asiatic,Latn,-1.9108188292440431
Yi-1.5-9B,tel_Telu,0.36333333333333334,Telu,Dravidian,9.195061276656201,11.7259,0.05333333333333334,-0.06546793133020401,-0.02719213254749775,Dravidian,other,-1.7259129034304685
Yi-1.5-9B,urd_Arab,0.47,Arab,Indo-European,9.431854501264098,5.6704,0.16,-0.053652696311473846,-0.006055799312889576,Indo-European,Arab,-0.8792494601938063
Yi-1.5-9B,zho_Hant,0.76,Hant,Sino-Tibetan,11.356131798505956,2.6945,,,,Sino-Tibetan,other,0.7537718023763803
Yi-1.5-9B,apc_Arab,0.48333333333333334,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.7949298748698876
